story_num,speaker,fname,utt_num,utt_translation,sent_num,words,sent_translation
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,2,"I'll stay with them, I won't leave.",2,"['*', 'Xoi', '-kab', '-i', '-haI']","""[I] won't leave."""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,3,"Ahoogi almost went away from the anthropologists, and his younger brother also.",1,"['ahoOgi', 'hi', 'aOgi', 'aIso', 'ag', '-Abai']",Ahoogi also almost went away from the foreign women.
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,4,"Kohoibiisai (the younger brother) then said, don't go away from the girls.",1,"['kohoibiIsai', 'hi', 'aigIa', 'gA', 'xai', '-sai']","(As has been mentioned,) Kohoibiisai [the younger brother] thus spoke."
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,4,"Kohoibiisai (the younger brother) then said, don't go away from the girls.",2,"['*', 'aogI', 'aIso', 'xai', '-kab', '-i', '-haI']","""Don't go away from the foreign women. ###Lit: Also do not the foreign women."""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,5,You will be sick.,1,"['gIxa', 'baAbi', 'xi', '-isai']","""(As has been mentioned,) you will be sick."""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,6,Stay with the girls.,1,"['*', 'aogI', 'igIo', '*']","""[Stay] with the foreign women."""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,7,Well the children were stealing from the girls.,1,"['hi', 'aigIa', 'aogI', 'a', 'bagIa', '-baI', '-xI']",Well they [the children] were stealing the foreign women's things!
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,8,They were doing bad things.,1,"['hi', 'aOgi', 'a', 'bAI', '*', '-si', '-sai', '-hIaga']",(I heard that as has been mentioned) they [were doing] bad [things] [to] the foreign women's things.
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,9,"Ahoogi then said, don't do that to the girls!",1,"['ahoOgi', 'hi', 'gA', 'xai', '-sai', '-hiAi']","(I heard that as has been mentioned,) Xahoogi spoke."
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,9,"Ahoogi then said, don't do that to the girls!",2,"['hi', 'aOgi', 'xai', '-sahaxaI']","""Don't you do [that] to the foreign women!"""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,10,"The girls said, Steve is nearly to return isn't he?",1,"['aogI', 'hi', 'aigIa', 'gA', 'xai', '-sai', '-hIai']","(I heard that as has been mentioned,) the foreign women thus spoke."
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,10,"The girls said, Steve is nearly to return isn't he?",2,"['isaitaOgi', 'hi', 'Ap', '-i', '-si', '-igi', '-hIai', '-saixoAi']","""(I heard that as has been mentioned,) Steve comes [soon]?"""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,11,The moon is nearly gone.,1,"['ia', 'bAt', '*', '-Aob', '-aA']","""The moon [is] nearly gone."""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,12,"Iabi then said, Steve, don't return just now!",1,"['iAbi', 'hi', 'aigIa', 'gA', 'xai', '-sai', '-hiAi', 'iAbi']","(I heard that as has been mentioned,) Xiabi [the foreign woman] thus spoke."
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,12,"Iabi then said, Steve, don't return just now!",2,"['isaitaOgi', 'hi', 'Ap', '-i', '-sahaxaI', 'pixAi', '-xIga']","""Steve shouldn't come just now!"" ###Or: Steve, don't come right now!"
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,13,"The moon is nearly gone, the anthropologist said.",1,"['ia', 'bAt', '*', '-Aob', '-aA', '-isai', '-hIai']","""(I heard that as has been mentioned) the moon [is] nearly gone."""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,13,"The moon is nearly gone, the anthropologist said.",2,"['aogi', 'aI', '-tixi']",The foreign women did [spoke].
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,14,"Oi said, yes Steve will be coming.",1,"['Xoi', 'hi', 'aigIa', 'gA', 'xai']",Xoi thus spoke.
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,14,"Oi said, yes Steve will be coming.",2,"['isaitaOgi', 'ao', 'ai']","""Steve the foreigner will [come]."""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,14,"Oi said, yes Steve will be coming.",3,"['hi', 'ap', '-i', '-kaAhaa']","""He will come."""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,15,"Itaiai then said, by the next morning this time I will have gone.",1,"['aogI', 'hi', 'gA', 'xai']",The foreign woman spoke.
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,15,"Itaiai then said, by the next morning this time I will have gone.",2,"['itaiAi', 'hi', 'aigIa', 'gA', 'xai', '-sai', '-hIai']",(I heard that as has been mentioned) Itaiai [the foreign woman] thus spoke.
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,15,"Itaiai then said, by the next morning this time I will have gone.",3,"['aO', 'xi', 'ai']",The foreigner did [speak].
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,15,"Itaiai then said, by the next morning this time I will have gone.",4,"['ti', 'xaa', '-sai', '-xaaga']","""(As has been mentioned,) I will go."""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,16,Steve is going to return.,1,"['isaitaOgi', 'hi', 'ai']",Steve he does [come].
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,16,Steve is going to return.,2,"['hi', 'ap', '-i', '-kaAh', '-aaga']",He will come.
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,17,"Oi then said, I'm not going away from the girls.",1,"['Xoi', 'hi', 'aigIa', 'gA', 'xai']",Xoi thus spoke.
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,17,"Oi then said, I'm not going away from the girls.",2,"['*', 'aogi', 'aIso', 'xai', '-kab', '-i', '-haI']","""[I] also will not [leave] the foreign women."""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,18,"Steve is nearly here, yes he is.",1,"['isaitaOgi', 'ao', 'ai']","""Steve the foreinger is [nearly here.]"""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,18,"Steve is nearly here, yes he is.",2,"['hi', '*', 'Igi', '*']","""He with."""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,18,"Steve is nearly here, yes he is.",3,"['hi', 'ai', '-xi', '-isai', '-hIai']","""(I heard that as has been mentioned,) he will be."""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,19,"Yes, I will not go away from the girls.",1,"['hi', 'aigIa', 'aogi', 'aIso', 'xai', '-kab', '-i', '-haI']","""I thus also will not [leave] the foreign women."""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,20,"Well, the girls will leave the mosquito nets and everything here.",1,"['aogI', 'aigIa', 'tiIgo', 'o', '-b', '-ai', '-baa', '-haI']","Well, the foreign women will leave the mosquito nets!"
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,21,The child is sick.,1,"['ka', 'bAbi', '*']",The child [is] sick.
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,22,Don't be sick!,1,"['i', 'ka', 'bAbi', '*', '-sahaxaI']","Child, don't be sick!"
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,23,They have almost gone away from the girls.,1,"['hi', 'aOgi', 'aiso', 'aag', '-Abai']",They have almost [gone away] from the foreign women.
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,24,"Oi said, don't go away from the girls.",1,"['hi', 'gA', 'xai']",He [Xoi] spoke.
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,24,"Oi said, don't go away from the girls.",2,"['*', 'aogI', 'aIso', 'xai', '-kab', '-i', '-haI']","""Do not also [leave] the foreign women."""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,25,You will be sick.,1,"['gIxa', 'bAbi', '-kaAh', 'aaga']","""You will be sick."""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,26,Iabi then yes then she (a stutter).,1,"['iAbi', 'hi', 'aigIa', 'aogI', 'hi', 'aigIa']",_A FRAGMENT/STUTTER_ Xiabi she then the foreign woman she then
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,27,Ahoogi's child died!,1,"['ahoOgi', 'hoI', 'k', 'oaI', '-koI', 'tiobAhai']",Xahoogi's child died!
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,28,"Iabi said, Ahoogi's child died!",1,"['iAbi', 'hi', 'aigIa', 'gA', 'xai', '-haxa']",Certainly Xiabi thus spoke.
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,28,"Iabi said, Ahoogi's child died!",2,"['ahoOgi', 'hoI', 'koaI', 'pixAi', '-xIga']",Xahoogi's son died just now!
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,29,"Iabi said, Ahoogi's child died just now.",1,"['iAbi', 'aogi', 'aigIa', '*']","Xiabi, the foreign woman, thus [spoke]."
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,29,"Iabi said, Ahoogi's child died just now.",2,"['ahoigI', '-O', 'hi', 'hoI', 'kobagApAba', '-ihI', 'tiobAhai']","""His child certainly died [this] afternoon."""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,30,"Ahoogi said, he died, he is dead.",1,"['hi', 'gA', '-sai']","(As has been mentioned,) he/she spoke."
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,30,"Ahoogi said, he died, he is dead.",2,"['hi', 'oaI', '-xi']","""He is dead."""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,31,"Ahoogi said, I did not go see the anthropologist.",1,"['ahoOgi', 'hi', 'aigIa', 'gA', 'xai', '-haI']",Xahoogi thus spoke.
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,31,"Ahoogi said, I did not go see the anthropologist.",2,"['hi', 'aOgi', 'Ob', '-ao', '-p', '-i', '-hiaba', '-haI']",He did not go see the foreign women.
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,32,"Right near the girls, at the same place he died.",1,"['aogI', 'xiigihi', '*', '-O', 'aisigI', 'hi', 'oaI']","Right near the foreign women, at [that] same [place], he died."
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,33,"Isabi said, Since Ahoogi did not go to see the girls he died, didn't he?",1,"['Xisaabi', 'hi', 'aigIa', 'gA', 'xai', '-sai', '-haxaa']","(As has been mentioned,) certainly Xisaabi thus spoke."
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,33,"Isabi said, Since Ahoogi did not go to see the girls he died, didn't he?",2,"['ahoOgi', 'hi', 'aOgi', 'ob', '-ao', '-p', '-ai', '-hiab', '-aO']","""Xahoogi did not go to see the foreign women."""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,33,"Isabi said, Since Ahoogi did not go to see the girls he died, didn't he?",3,"['hi', 'oa', '-bAa', '-hoi', '-hI']","""He died?"""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,34,Why is it that he died?,1,"['hi', 'oa', '-bAa', '-hoI', '-saoi']","""Why did he die?"""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,35,He lives near the girls.,1,"['hi', 'aOgi', 'hi', '-O', 'xia', '-haxa', '-isai', '-hiAi']","""(I heard that as has been mentioned,) he certainly lives [near] the foreign women."" ###Or: He lives [by] the foreign women at [the place] they [are]. _Or: Him-- the foreign women live at [the place where] he [is]."
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,36,Oi nearly went very early to see his relatives son.,-1,,
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,36,Oi nearly went very early to see his relatives son.,1,"['Xoi', 'hi', 'aigIa', 'ahoa', 'ko', 'oho', '-ai', 'ahai', 'hoI', 'kob', 'Aabop', '-Abai', '-ha']",Thus Xoi at dawn certainly nearly went to see [his] sibling's son.
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,37,The girls nearly brought medicine in the morning.,1,"['aogi', 'Ahoa', 'hio', 'aip', 'iig', '-ag', '-Ap', '-Abai']","Another day, the foreign women nearly brought medicine."
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,38,Did Iabi really go see him early in the morning?,1,"['iAbi', 'aogi', 'aigIa', 'ahoa', 'ko', 'oho', '-a', 'hI', '-O', 'hi', 'ob', '-ag', '-ai', '-hI']","Did Xiabi,the foreign woman, go see him at [the place where] he [was] at dawn?"
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,39,The child is dead.,1,"['hi', 'oaI', '-xi', 'tiobAhai']",The child is dead.
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,40,Steve don't be angry!,1,"['isaitaOgi', 'aOpI', '*', '-sahaxaI']",Steve mustn't be angry.
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,41,"He died, yes he did.",1,"['hi', 'oaI', '-xi', '-isai', '-hIaha']","(I heard that as has been mentioned,) he died."
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,42,Because of (the illness) Oi went early to see the anthropologist.,1,"['hi', 'ahoa', 'ko', 'oho', '-a', 'hI', '-O', 'aogI', 'ob', 'aOp', '-a', '-hA', 'taIo']",Because [of the illness] he [Xoi] went and saw the foreign women at [the place where] he [was] at dawn.
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,42,Because of (the illness) Oi went early to see the anthropologist.,2,"['*', 'aogi', 'Aagisa']",[He] went to the foreign women.
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,43,Iabi said (ahoogi) did not come to see me.,1,"['iAbi', 'aogi', 'aigIa', 'gA', 'xai', '-sai', '-hiAi']","(I heard that as has been mentioned,) Xiabi the foreign woman thus spoke."
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,43,Iabi said (ahoogi) did not come to see me.,2,"['hi', 'tI', 'ob', 'aop', '-ai', '-hiaba', '-haI']","""He [Xahoogi] did not come to see me."""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,44,(If he had) I would have given him medicine.,1,"['hi', '-gI', 'aiO', '*', 'hi', 'xaipi', 'hoai', '-sai', '-xAaga', '-hA']","""[With respect to] him [if he had come] then [I] would have certainly given him medicine."""
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,45,Didn't kaogiai almost die?,1,"['kaogiaI', 'koab', '-Abai', '-koI', 'a', '-ihI']",Didn't Kaogiai almost die?
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,46,Well iabi put medicine onto the mouth of kaogiai who was almost dead.,1,"['iAbi', 'aogi', 'hi', 'oaI', '-si', 'kaoi', 'xi', 'aipi', 'ob', '-Aop', '-A', '-hA']","Certainly Xiabi, the foreign woman, put her medicine into his [Kaogiai's] the [almost] dead one's mouth."
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,47,"Kaxai said The girl is putting lots of medicine in, and when she did, well then he became alive again.",1,"['aogi', 'aIpi', '-aAbi', '-so', 'hI', 'ai', 'hi', 'aOi']",The foreign woman she did [put] lots of medicine [in] his mouth.
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,47,"Kaxai said The girl is putting lots of medicine in, and when she did, well then he became alive again.",2,"['xi', 'xaipi', 'ob', '-Aop', '-A', '-hA']",Certainly she went to put the medicine [in his mouth].
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,47,"Kaxai said The girl is putting lots of medicine in, and when she did, well then he became alive again.",3,"['hi', 'xa', 'xaiO', 'koig', '-A', '-hA', 'kaogiaI']",Kaogiai [because of the] medicine therefore certainly lives.
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,48,"Kaxai, the younger one was almost angry with the anthropologist.",1,"['kaxaI', 'hi', 'aOgi', 'ot', '*', '-Ab', '-abai']",Kaxai [was] almost angry with the foreign woman.
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,48,"Kaxai, the younger one was almost angry with the anthropologist.",2,"['pix', 'Aagi', 'hi', '-O', 'iai']",The younger brother [Kaxai] was at [the place where] he [was].
5,Itaibigai,05 VISIT OF THE ANTHROPOLOGISTS.pdf,49,"Oi, the older one, put the medicine into the mouth of the younger relative, yes he did.",1,"['Xoi', 'hi', 'pix', 'Aagi', 'tohoIxi', '-a', 'xahaig', 'aOi', 'xi', 'xaipi', 'ob', '-i', '-so', '-xai', 'aa', '-hAxa']","Xoi, he, [with respect to the] younger brother, the older one [Xoi] certainly did put her medicine [into] that sibling's [Kaxai's] mouth."
6,Tisahai,I STAY.pdf,1,"Apibai, I will stay with Linda.",1,"['Xapibai', 'ti', 'xaogi', 'aI', 'aixi']","Xapibai, I [will] stay with the foreign woman [Linda]."
6,Tisahai,I STAY.pdf,2,"Linda said, ""She intends to stay.""",1,"['hi', 'gA', '-sai', 'ioitAbi']","(As has been mentioned,) Linda spoke."
6,Tisahai,I STAY.pdf,2,"Linda said, ""She intends to stay.""",2,"['hi', 'ab', '-iI', '-haI']","""She intends to remain."""
6,Tisahai,I STAY.pdf,3,"Don't delay, I will remain.",1,"['hi', 'oa', '-og', '-ab', '-i', '-sahaI']",He/you don't/shouldn't be delaying.
6,Tisahai,I STAY.pdf,3,"Don't delay, I will remain.",2,"['ti', 'ab', '-iI', '-haI']",I intend to remain.
6,Tisahai,I STAY.pdf,4,Only you go.,1,"['*', 'abaxaI', 'hoag', '-aI']",Only [you] come/go.
6,Tisahai,I STAY.pdf,5,Don't delay!,1,"['hi', 'oa', '-og', '-ab', '-i', '-saI']",(As has been mentioned) he/you want to be delaying.
6,Tisahai,I STAY.pdf,6,Return quickly.,1,"['*', 'aibogiaI', '*', '-g', '-Ab', '-O', '-p', '-ai', '-ta', '-haA']",Return quickly.
6,Tisahai,I STAY.pdf,7,I will remain here.,1,"['ti', 'ab', '-iI', '-sai', '-Aaga']","(As has been mentioned,) I intend to remain."
6,Tisahai,I STAY.pdf,8,I intend to remain.,1,"['*', 'ab', '-iI', '-haI']",[I] intend to remain.
6,Tisahai,I STAY.pdf,9,I will not go there.,1,"['*', 'xoi', 'kaba', '*', '-O']",[I will] not [go to that] place.
6,Tisahai,I STAY.pdf,10,I intend to remain.,1,"['*', 'ab', '-iI', '-haI']",[I] intend to remain.
6,Tisahai,I STAY.pdf,11,The child is very heavy.,1,"['hi', 'tai', '-kaA', 'xaaga', 'tiobAha']",The child he will be very heavy.
6,Tisahai,I STAY.pdf,12,You don't carry the child.,1,"['gIxa', 'hi', 'Ig', 'i', '-hiab', '-i', '-koI']",You [do] not move with him [the child]!  ###Meaning: You don't carry him!
6,Tisahai,I STAY.pdf,13,"Yes, I intend to remain.",1,"['*', 'xaI', 'ab', '-iI', '-haI']","Thus, [I] intend to remain."
6,Tisahai,I STAY.pdf,14,"He (The other Indian) said, ""O.K. let's go.""",1,"['hi', 'gA', '-sai']","(As has been mentioned,) he [someone else] spoke."
6,Tisahai,I STAY.pdf,14,"He (The other Indian) said, ""O.K. let's go.""",2,"['*', 'soxoA', 'hOi', '-koI']","""[Let's] go already!"""
6,Tisahai,I STAY.pdf,15,Don't delay long.,1,"['hi', 'oa', '-og', '-ab', '-i', '-saI']","(As has been mentioned,) he is delaying."
6,Tisahai,I STAY.pdf,16,I will not go there.,1,"['*', 'oA', 'kaba', '-O']",[I will] not go there.
6,Tisahai,I STAY.pdf,17,I will remain.,1,"['*', 'ab', '-iIg', '-A']",Certainly [I will] still remain [here].
6,Tisahai,I STAY.pdf,18,The Maku (Indian) sail also be going.,1,"['ba', 'hOxoi', 'piai', 'pio', 'hoag', '-aAti']",The Maku Indian must also come now.
6,Tisahai,I STAY.pdf,19,I will not go there.,1,"['*', 'Xoi', 'kaba', '*', '-O']",[I will] not [go to that] place there.
6,Tisahai,I STAY.pdf,20,I intend to remain.,1,"['*', 'ab', '-iI']",[I] intend to remain.
6,Tisahai,I STAY.pdf,21,"Well, when Steve goes, you go with his.",1,"['xaI', 'isaitaOgi', 'hi', 'ah', '-A', '-p', '-i', '-so']","Well, Steve goes."
6,Tisahai,I STAY.pdf,21,"Well, when Steve goes, you go with his.",2,"['*', 'io', 'abOp', '-I']",[You] also go [with Steve].
6,Tisahai,I STAY.pdf,22,"Yes, I will not go there.",1,"['xaI', '*', 'Xoi', 'kaba', '*', '-O']","Well, [I will] not [go to that] place there."
6,Tisahai,I STAY.pdf,23,I intend to remain.,1,"['*', 'ab', '-iI', '-haI']",[I] intend to remain.
6,Tisahai,I STAY.pdf,24,I am remaining.,1,"['i', 'ab', '-aI', '-ta', '-I']",I am again remaining.
6,Tisahai,I STAY.pdf,25,Only you go on.,1,"['*', 'abaxaI', 'hoi', '-iIg', '-A']",Only [you] still go.
6,Tisahai,I STAY.pdf,26,I will not go there.,1,"['*', 'Xoi', 'kaba', '*', '-O']",[I] will not [go to that] place [there].
6,Tisahai,I STAY.pdf,27,I will still remain.,1,"['*', 'ab', '-xiig', '-A']",[I will] still remain.
6,Tisahai,I STAY.pdf,28,Linda said she will be staying.,1,"['hi', 'gA', '-sai', 'ioitAbi']","(As has been mentioned,) Linda spoke."
6,Tisahai,I STAY.pdf,28,Linda said she will be staying.,2,"['*', 'ab', '-iI', '-sai', '-xAaga']","(As has been mentioned,) [she] intends to remain."
7,Maigiphoasi,07 BIRTH OF PE'S BABY #2.pdf,1,"Hoagaixoai said, aogioso is still not here.",1,"['hoagaIxOxaI', 'hi', 'gA', '-sai', 'hoagaIxOxaI']","(As has been mentioned,) Hoagaixoai spoke."
7,Maigiphoasi,07 BIRTH OF PE'S BABY #2.pdf,1,"Hoagaixoai said, aogioso is still not here.",2,"['hi', 'ab', '*', '-iig', '-A', 'Xaogioso']","""Xaogioso [is still] not [here.]"""
7,Maigiphoasi,07 BIRTH OF PE'S BABY #2.pdf,2,Are you going to delay long aogioso.,1,"['gIxi', 'oa', '-og', '-ab', '-oxoi', '-hI', 'XaogiosohoagI']","Are you delaying, Xaogioso?"
