,Line,Spkr,StTime,Content,EnTime
4308,1106,ATL_se0_ag1_f_03,1471.3465,"um, condos and stuff. They're building that up. Especially since the stadium is out there, they want it to",1475.949
4309,1107,ATL_se0_ag1_f_03,1475.949,(pause 0.39),1476.3416
4310,1108,ATL_se0_ag1_f_03,1476.3416,fit the image I guess.,1477.7497
4311,1109,ATL_int_01,1478.1467,[Okay.],1478.5313
4312,1110,ATL_se0_ag1_f_03,1478.2521,[So.],1478.8228
4313,1111,ATL_se0_ag1_f_03,1479.5485,"And like, on my old block,",1480.8573
4314,1112,ATL_se0_ag1_f_03,1480.8573,(pause 0.94),1481.802
4315,1113,ATL_se0_ag1_f_03,1481.802,"turn into a party, and like, when you go outside [<laugh>]",1484.8476
4316,1114,ATL_int_01,1484.4754,[Mm-hm.],1484.922
4317,1115,ATL_se0_ag1_f_03,1485.226,"it's music playing. It's a whole bunch of different restaurants now, um,",1489.5784
4318,1116,ATL_se0_ag1_f_03,1489.5784,(pause 1.50),1491.0833
4319,1117,ATL_se0_ag1_f_03,1491.0833,a big Family Dollar.,1492.634
4320,1118,ATL_int_01,1492.9876,Okay.,1493.4962
4321,1119,ATL_se0_ag1_f_03,1493.5973,So.,1494.0935
4322,1120,ATL_int_01,1495.5078,"Nice, nice, nice, [nice.]",1497.8897
4323,1121,ATL_se0_ag1_f_03,1497.1577,[<laugh>],1497.5547
4324,1122,ATL_int_01,1498.4045,"Um, what about",1499.3287
4325,1123,ATL_int_01,1499.3287,(pause 0.29),1499.6221
4326,1124,ATL_int_01,1499.6221,your friends. Do they,1501.148
4327,1125,ATL_int_01,1501.148,(pause 0.83),1501.9792
4328,1126,ATL_int_01,1501.9792,feel like you changed that much /drasticky/,1504.4551
4329,1127,ATL_int_01,1504.4551,(pause 0.14),1504.5993
4330,1128,ATL_int_01,1504.5993,"-ly, at least like the way you talk now?",1506.6556
4331,1129,ATL_se0_ag1_f_03,1507.7249,"Um, s- They s- sometimes they hear it. They say they sometimes hear it, but not all the time.",1511.5973
4332,1130,ATL_int_01,1512.0625,Okay.,1512.4905
4333,1131,ATL_se0_ag1_f_03,1512.7386,"And that's maybe because I keep in contact with them too, so.",1515.288
4334,1132,ATL_se0_ag1_f_03,1515.288,(pause 0.36),1515.6478
4335,1133,ATL_se0_ag1_f_03,1515.6478,"And then some of my friends out here, they're from New York too, so.",1518.4995
4336,1134,ATL_int_01,1520.1777,"What's some of the,",1521.2322
4337,1135,ATL_int_01,1521.2322,(pause 0.53),1521.7656
4338,1136,ATL_int_01,1521.7656,"you know,",1522.2805
4339,1137,ATL_int_01,1522.2805,(pause 0.68),1522.9628
4340,1138,ATL_int_01,1522.9628,"traditional, or new way",1524.9367
4341,1139,ATL_int_01,1524.9367,(pause 0.62),1525.5574
4342,1140,ATL_int_01,1525.5574,type of,1526.2955
4343,1141,ATL_int_01,1526.2955,(pause 0.53),1526.8228
4344,1142,ATL_int_01,1526.8228,"phrases, or slang they use",1529.366
4345,1143,ATL_int_01,1529.366,(pause 0.31),1529.6717
4346,1144,ATL_int_01,1529.6717,up top,1530.292
4347,1145,ATL_int_01,1530.292,(pause 0.47),1530.7572
4348,1146,ATL_int_01,1530.7572,in Brooklyn and stuff?,1531.9296
4349,1147,ATL_se0_ag1_f_03,1531.9296,"Um,",1532.9717
4350,1148,ATL_se0_ag1_f_03,1533.1019,oh sorry.,1533.5733
4351,1149,ATL_int_01,1533.6354,You're good.,1534.2681
4352,1150,ATL_se0_ag1_f_03,1534.4665,"They say, um, it's lit.",1536.2424
4353,1151,ATL_int_01,1537.1666,It's lit.,1537.7311
4354,1152,Misc,1537.7683,/Sorry/.,1538.2831
4355,1153,ATL_se0_ag1_f_03,1539.319,They say sis.,1540.8172
4356,1154,ATL_int_01,1541.0349,"Sis, okay.",1542.2858
4357,1155,ATL_se0_ag1_f_03,1542.3789,"They say, um,",1543.913
4358,1156,ATL_se0_ag1_f_03,1543.913,(pause 1.59),1545.5051
4359,1157,ATL_se0_ag1_f_03,1545.5051,"she's dragging, you dragging, like, [that means like],",1547.7874
4360,1158,ATL_int_01,1547.3598,[What does-],1547.825
4361,1159,ATL_int_01,1547.9509,What does that mean? [<laugh>],1549.3841
4362,1160,ATL_se0_ag1_f_03,1548.8379,"[That mean like], okay like,",1549.9916
4363,1161,ATL_se0_ag1_f_03,1550.9903,"say you're doing something and it's getting on my nerves. I be like, you dragging like,",1554.3168
4364,1162,ATL_se0_ag1_f_03,1554.3168,(pause 0.65),1554.9619
4365,1163,ATL_se0_ag1_f_03,1554.9619,"[you doing too much, basically.]",1556.9841
4366,1164,ATL_int_01,1555.0054,"[Ah, okay okay.] You dragging, I like that.",1558.0386
4367,1165,ATL_se0_ag1_f_03,1558.237,"Um,",1559.1799
4368,1166,ATL_se0_ag1_f_03,1559.1799,(pause 0.32),1559.4981
4369,1167,ATL_se0_ag1_f_03,1559.4981,"what else,",1560.7618
4370,1168,Misc,1561.7807,/??/ be.,1562.3992
4371,1169,ATL_se0_ag1_f_03,1563.8587,"Yeah, it's about to be a movie.",1565.4752
4372,1170,ATL_int_01,1565.6221,Okay.,1566.1059
4373,1171,ATL_se0_ag1_f_03,1566.8379,"Um,",1567.8303
4374,1172,ATL_se0_ag1_f_03,1567.8303,(pause 0.14),1567.9668
4375,1173,ATL_se0_ag1_f_03,1567.9668,what else,1569.1826
4376,1174,ATL_se0_ag1_f_03,1569.1826,(pause 0.14),1569.319
4377,1175,ATL_se0_ag1_f_03,1569.319,"some other stuff, but I can't think of it. It comes more out like when you talk,",1572.3115
4378,1176,ATL_se0_ag1_f_03,1572.3115,(pause 0.24),1572.55
4379,1177,ATL_se0_ag1_f_03,1572.55,I guess.,1572.9641
4380,1178,Misc,1573.21,[That's brazy.],1574.3176
4381,1179,ATL_int_01,1573.2303,"[Oh, cool.]",1573.9374
4382,1180,ATL_int_01,1574.9007,Brazy? Okay [that's-],1576.3708
4383,1181,ATL_se0_ag1_f_03,1576.0669,[Nobody says that anymore.],1577.2268
4384,1182,ATL_int_01,1576.5654,[that's- that's-] <laugh> [Nobody says that anymore? (laughing) <laugh>],1579.7203
4385,1183,ATL_se0_ag1_f_03,1577.5804,[<laugh>],1579.5281
4386,1184,ATL_int_01,1580.2928,"That's a blood talk, [Brazy right?]",1582.2778
4387,1185,ATL_se0_ag1_f_03,1581.7691,[Right.],1582.2778
4388,1186,ATL_se0_ag1_f_03,1582.5197,"They say that in Compton too though, [so.]",1584.329
4389,1187,ATL_int_01,1584.0394,[What] about as far as Atlanta? I know you know a few phrases from being down here.,1589.3263
4390,1188,ATL_se0_ag1_f_03,1590.3867,They say bruh.,1591.3358
4391,1189,ATL_int_01,1591.9641,Everybody say they say bruh,1593.8746
4392,1190,ATL_se0_ag1_f_03,1594.0296,"[Bruh, when I first came out here bruh.",1595.5369
4393,1191,ATL_int_01,1594.2095,[down here.],1594.9797
4394,1192,ATL_int_01,1596.0021,[Bruh.],1596.486
4395,1193,ATL_se0_ag1_f_03,1596.0208,[Suh.],1596.4984
4396,1194,ATL_int_01,1596.9822,Suh.,1597.435
4397,1195,ATL_se0_ag1_f_03,1598.1688,"Uh, what else.",1599.5024
4398,1196,ATL_int_01,1599.5024,So it's a difference between a suh and /sih/?,1602.1386
4399,1197,ATL_se0_ag1_f_03,1602.5976,Sis.,1603.3296
4400,1198,ATL_int_01,1603.3544,Sis.,1603.863
4401,1199,ATL_int_01,1603.863,(pause 0.16),1604.0261
4402,1200,ATL_int_01,1604.0261,And [suh.],1604.5472
4403,1201,ATL_se0_ag1_f_03,1604.2928,[Like chill] sis.,1605.2747
4404,1202,ATL_se0_ag1_f_03,1605.3783,Like you doing too much sis. [Relax sis.],1607.4754
4405,1203,ATL_int_01,1607.0283,[Up there] it's sis. So they don't say bruh as much up there?,1610.1235
4406,1204,ATL_se0_ag1_f_03,1610.4975,Now they starting- You know what now they starting to say bruh.,1612.7306
4407,1205,ATL_int_01,1612.7864,[Okay.],1613.171
4408,1206,ATL_se0_ag1_f_03,1613.026,"[Like] my best friend, I be hearing her say it, but she won't say it like bruh.",1615.9522
4409,1207,ATL_int_01,1616.4417,[Yeah.],1616.8431
4410,1208,ATL_se0_ag1_f_03,1616.5099,"[But she be like] bruh,",1617.4094
4411,1209,ATL_se0_ag1_f_03,1617.614,or bro.,1618.3708
4412,1210,ATL_int_01,1618.5197,Yeah.,1618.8918
4413,1211,ATL_se0_ag1_f_03,1619.1524,You know.,1619.4997
4414,1212,ATL_int_01,1619.8161,"Okay so we got,",1620.883
4415,1213,ATL_int_01,1620.883,(pause 0.38),1621.2675
4416,1214,ATL_int_01,1621.2675,"bruh,",1621.6893
4417,1215,ATL_int_01,1621.6893,(pause 0.44),1622.1316
4418,1216,ATL_int_01,1622.1316,"we got, um-",1623.1175
4419,1217,ATL_se0_ag1_f_03,1623.155,[Suh.],1623.7009
4420,1218,ATL_int_01,1623.2256,[/What?/],1623.454
4421,1219,ATL_int_01,1623.8373,Suh.,1624.4266
4422,1220,ATL_se0_ag1_f_03,1624.7492,"You got, um,",1625.9311
4423,1221,ATL_se0_ag1_f_03,1625.9311,(pause 1.77),1627.7036
4424,1222,ATL_se0_ag1_f_03,1627.7036,I don't really know.,1628.9131
4425,1223,Misc,1629.0319,<ts>,1629.1051
4426,1224,Misc,1629.1051,(pause 0.13),1629.2357
4427,1225,Misc,1629.2357,Yeah.,1629.6389
4428,1226,ATL_se0_ag1_f_03,1629.6575,I didn't- I didn't-,1630.4762
4429,1227,ATL_se0_ag1_f_03,1630.4762,(pause 1.07),1631.5431
4430,1228,ATL_se0_ag1_f_03,1631.5431,It- w- Like I say I coulda helped,1632.9636
4431,1229,ATL_se0_ag1_f_03,1632.9636,(pause 0.21),1633.1745
4432,1230,ATL_se0_ag1_f_03,1633.1745,you out with this more when- if I was in high school. Because now-,1636.6499
4433,1231,ATL_int_01,1636.712,Mm-hm.,1637.0965
4434,1232,ATL_se0_ag1_f_03,1638.0518,I don't really have that much people that are from like,1640.2494
4435,1233,ATL_se0_ag1_f_03,1640.2494,(pause 0.19),1640.4417
4436,1234,ATL_se0_ag1_f_03,1640.4417,out here.,1641.4094
4437,1235,ATL_int_01,1641.7071,[Mm.],1642.8732
4438,1236,ATL_se0_ag1_f_03,1641.918,[That I hang out with.],1642.9973
4439,1237,ATL_se0_ag1_f_03,1643.3695,Okay.,1643.8719
4440,1238,ATL_se0_ag1_f_03,1643.8719,(pause 0.37),1644.2441
4441,1239,ATL_se0_ag1_f_03,1644.2441,"And if they are, they adapting to how",1646.5285
4442,1240,ATL_se0_ag1_f_03,1646.5285,(pause 0.68),1647.2109
4443,1241,ATL_se0_ag1_f_03,1647.2109,"we talk. [How New Yorkers] talk,",1649.064
4444,1242,ATL_int_01,1648.0607,[Hm.],1648.5445
4445,1243,ATL_se0_ag1_f_03,1649.3938,"or you know,",1650.2938
4446,1244,ATL_se0_ag1_f_03,1650.2938,(pause 0.13),1650.4197
4447,1245,ATL_se0_ag1_f_03,1650.4197,how other-,1650.9264
4448,1246,ATL_se0_ag1_f_03,1650.9264,(pause 0.19),1651.1125
4449,1247,ATL_se0_ag1_f_03,1651.1125,"you know, other places talk.",1652.4346
4450,1248,ATL_int_01,1652.8834,Okay.,1653.428
4451,1249,ATL_int_01,1653.428,(pause 0.61),1654.042
4452,1250,ATL_int_01,1654.042,"So who approach you more,",1655.906
4453,1251,ATL_int_01,1655.906,(pause 0.17),1656.0742
4454,1252,ATL_int_01,1656.0742,guys or girls?,1657.1435
4455,1253,ATL_se0_ag1_f_03,1657.801,Guys.,1658.4213
4456,1254,ATL_int_01,1658.8511,Okay.,1659.2667
4457,1255,ATL_se0_ag1_f_03,1659.6327,<laugh>,1660.3274
4458,1256,ATL_int_01,1660.836,"It's a real question, it's two-thousand [seventeen now.] You gotta ask.",1663.8503
4459,1257,ATL_se0_ag1_f_03,1662.5108,[<laugh>],1662.945
4460,1258,ATL_int_01,1664.2308,"So when guys approach you, are they more so",1667.6926
4461,1259,ATL_int_01,1667.6926,(pause 1.55),1669.2427
4462,1260,ATL_int_01,1669.2427,"Atlanta type of guys? Being in Atlanta, or is it more of a different type of person",1674.4984
4463,1261,ATL_int_01,1674.4984,(pause 0.95),1675.4474
4464,1262,ATL_int_01,1675.4474,usually?,1676.0801
4465,1263,ATL_se0_ag1_f_03,1677.1116,It's a little bit of both.,1678.3026
4466,1264,ATL_int_01,1678.3398,It's a little bit of both.,1679.599
4467,1265,ATL_int_01,1679.599,(pause 0.39),1679.9897
4468,1266,ATL_int_01,1679.9897,"So,",1680.6224
4469,1267,ATL_int_01,1680.6224,(pause 0.86),1681.4846
4470,1268,ATL_int_01,1681.4846,let's say,1682.4089
4471,1269,ATL_int_01,1682.4089,(pause 0.41),1682.8139
4472,1270,ATL_int_01,1682.8139,"a Atlanta guy is coming after you,",1684.867
4473,1271,ATL_int_01,1684.867,(pause 0.41),1685.2764
4474,1272,ATL_int_01,1685.2764,what's some of the typical lines you feel like they'll probably hit you with? Or how would they,1689.2393
4475,1273,ATL_int_01,1689.2393,(pause 0.20),1689.4389
4476,1274,ATL_int_01,1689.4389,try to go about how hollering at you?,1691.0397
4477,1275,ATL_se0_ag1_f_03,1691.63,"Um,",1692.4984
4478,1276,ATL_se0_ag1_f_03,1692.4984,(pause 0.79),1693.2861
4479,1277,ATL_se0_ag1_f_03,1693.2861,"sometimes they be rude like, the other day,",1695.2419
4480,1278,ATL_se0_ag1_f_03,1695.2419,(pause 0.47),1695.7071
4481,1279,ATL_se0_ag1_f_03,1695.7071,"I was at the store,",1696.8236
4482,1280,ATL_int_01,1697.1275,Mm-hm.,1697.4563
4483,1281,ATL_se0_ag1_f_03,1697.4935,"and I'm paying for my dress. This boy come up to me and I'm using my card. I'm thinking he about to scam me, so",1702.4762
4484,1282,ATL_se0_ag1_f_03,1702.4762,(pause 0.40),1702.8732
4485,1283,ATL_se0_ag1_f_03,1702.8732,"I'm like- I'm like, what is going on? He like, hey put your-",1705.2551
4486,1284,ATL_se0_ag1_f_03,1705.2551,(pause 0.30),1705.5529
4487,1285,ATL_se0_ag1_f_03,1705.5529,put your number in my phone.,1706.6449
4488,1286,ATL_se0_ag1_f_03,1706.6449,(pause 0.15),1706.7985
4489,1287,ATL_se0_ag1_f_03,1706.7985,"And I'm like [what? No hi? No, you're pretty? Or how you doing?]",1710.9388
4490,1288,ATL_int_01,1707.3101,[<laugh>],1710.9326
4491,1289,ATL_se0_ag1_f_03,1711.2799,"Aye, put my number in your phone.",1712.7628
4492,1290,ATL_int_01,1712.8201,Mm-hm.,1713.1488
4493,1291,ATL_se0_ag1_f_03,1713.1674,So we could call- so I could call you after this. No.,1715.8409
4494,1292,ATL_se0_ag1_f_03,1715.8409,(pause 0.24),1716.0766
4495,1293,ATL_se0_ag1_f_03,1716.0766,I'm good.,1716.5976
4496,1294,ATL_int_01,1716.6721,Okay.,1717.1559
4497,1295,ATL_int_01,1717.1559,(pause 1.46),1718.6154
4498,1296,ATL_int_01,1718.6154,I like the- I like the confidence though.,1720.439
4499,1297,ATL_se0_ag1_f_03,1720.7492,<laugh>,1721.0965
4500,1298,ATL_int_01,1721.3446,He really took the shot and he definitely failed.,1723.8382
4501,1299,ATL_int_01,1723.8382,(pause 0.94),1724.7767
4502,1300,ATL_int_01,1724.7767,"Let's see,",1725.5582
4503,1301,ATL_se0_ag1_f_03,1727.723,[Or they be like] what you finna do?,1729.3172
4504,1302,ATL_int_01,1727.7478,[did you hook-],1728.3123
4505,1303,ATL_int_01,1729.4989,Mm-hm.,1729.8772
4506,1304,ATL_se0_ag1_f_03,1730.0943,"If I'm at the gas station, aye what you finna do?",1732.2715
4507,1305,ATL_se0_ag1_f_03,1732.2715,(pause 0.28),1732.5507
4508,1306,ATL_se0_ag1_f_03,1732.5507,Get gas?,1733.4377
4509,1307,ATL_int_01,1733.5369,[<laugh>],1735.4865
4510,1308,ATL_se0_ag1_f_03,1733.5431,[What do you mean?],1734.2255
4511,1309,ATL_int_01,1735.6707,"So they don't even do no type of introductions, they just",1738.9166
4512,1310,ATL_int_01,1738.9166,(pause 0.16),1739.0779
4513,1311,ATL_int_01,1739.0779,"come on out with it, like they just know you for [all their life.]",1742.1669
4514,1312,ATL_se0_ag1_f_03,1741.6025,[Right.],1742.0615
4515,1313,ATL_int_01,1742.2866,Okay.,1742.7394
4516,1314,ATL_int_01,1742.7394,(pause 0.55),1743.2853
4517,1315,ATL_int_01,1743.2853,That's cool.,1743.8436
4518,1316,ATL_int_01,1743.8436,(pause 1.33),1745.1772
4519,1317,ATL_int_01,1745.1772,"Um, how do you feel about people who call you miss lady?",1748.7628
4520,1318,ATL_int_01,1748.7628,(pause 0.94),1749.7071
4521,1319,ATL_int_01,1749.7071,Is that a-,1750.3646
4522,1320,ATL_int_01,1750.3646,(pause 0.60),1750.9601
4523,1321,ATL_int_01,1750.9601,do you feel,1751.6424
4524,1322,ATL_int_01,1751.6424,(pause 0.19),1751.8347
4525,1323,ATL_int_01,1751.8347,some type of way about that?,1753.1187
4526,1324,ATL_se0_ag1_f_03,1753.6397,Not really.,1754.2786
4527,1325,ATL_int_01,1754.5596,What about,1755.0868
4528,1326,ATL_int_01,1755.0868,(pause 0.42),1755.5086
4529,1327,ATL_int_01,1755.5086,ma'am?,1755.9986
4530,1328,ATL_se0_ag1_f_03,1757.2206,No.,1757.7168
4531,1329,ATL_int_01,1757.9897,Nah? That's [not a big deal for you either?],1759.9351
4532,1330,ATL_se0_ag1_f_03,1758.7031,[<laugh>],1759.894
4533,1331,ATL_int_01,1760.2742,Okay.,1760.7394
4534,1332,ATL_se0_ag1_f_03,1760.8325,"No, that is a big deal. Don't call me [no ma'am.]",1762.8732
4535,1333,ATL_int_01,1762.2715,"[Oh, you don't-] you don't even like to [be called ma'am?]",1764.5852
4536,1334,Misc,1762.7802,[<laugh>],1764.3768
4537,1335,ATL_se0_ag1_f_03,1763.7168,[<laugh> don't call] me no ma'am. <laugh>,1765.6669
4538,1336,Misc,1766.0218,[/That's funny/.],1766.6737
4539,1337,ATL_se0_ag1_f_03,1766.0253,[<laugh>],1766.6635
4540,1338,ATL_int_01,1767.0372,That's that big of a deal? Okay.,1768.9228
4541,1339,ATL_int_01,1768.9228,(pause 1.09),1770.0084
4542,1340,ATL_int_01,1770.0084,"<ts> That's interesting. I'm sorry I didn't realize that. Um,",1773.0186
4543,1341,Misc,1773.7214,Yeah.,1774.1071
4544,1342,ATL_int_01,1774.2334,"Let's see,",1775.0531
4545,1343,ATL_int_01,1775.0531,(pause 0.33),1775.3819
4546,1344,ATL_int_01,1775.3819,"did you, um, go to any pools",1777.3358
4547,1345,Misc,1777.3358,[/inaudible/.],1778.9938
4548,1346,ATL_int_01,1777.6769,[this summer?],1778.3965
4549,1347,ATL_se0_ag1_f_03,1778.4107,[Yeah.],1778.8015
4550,1348,ATL_se0_ag1_f_03,1779.2171,I went to White Waters a lot too.,1780.6065
4551,1349,ATL_int_01,1781.4687,Like you actually got in the water?,1783.0318
4552,1350,ATL_se0_ag1_f_03,1783.2737,Mm-hm.,1783.5281
4553,1351,ATL_int_01,1783.8586,What? Okay.,1784.9689
4554,1352,ATL_int_01,1784.9689,(pause 0.39),1785.3597
4555,1353,ATL_int_01,1785.3597,Can you swim?,1785.9242
4556,1354,ATL_se0_ag1_f_03,1786.0731,No.,1786.3646
4557,1355,ATL_int_01,1786.712,Nah? Okay.,1787.5928
4558,1356,ATL_se0_ag1_f_03,1787.7416,[I just walked around.],1788.7899
4559,1357,ATL_int_01,1787.7416,[That's cool too.],1788.4834
4560,1358,ATL_int_01,1789.3047,[Nah that's-],1790.198
4561,1359,ATL_se0_ag1_f_03,1789.373,[<laugh>],1790.4709
4562,1360,ATL_int_01,1790.7953,that's awesome.,1791.5086
4563,1361,ATL_int_01,1791.5086,(pause 0.37),1791.8808
4564,1362,ATL_int_01,1791.8808,I really wanna,1792.8794
4565,1363,ATL_int_01,1792.8794,(pause 0.50),1793.3757
4566,1364,ATL_int_01,1793.3757,"either go to White Waters, or-",1795.6149
4567,1365,ATL_se0_ag1_f_03,1796.0695,I've been there all summer.,1797.0744
4568,1366,ATL_int_01,1797.1667,Fright Fest maybe.,1799.1462
4569,1367,ATL_se0_ag1_f_03,1799.2702,Yeah I'm going to that.,1800.3619
4570,1368,ATL_int_01,1800.5418,Maybe s- ride a roller coaster or something.,1803.4342
4571,1369,ATL_se0_ag1_f_03,1803.5334,Yeah. And I'm going drunk too.,1804.9725
4572,1370,ATL_int_01,1805.3819,"Ooh, [ho. Don't be talking about that.]",1807.2985
4573,1371,ATL_se0_ag1_f_03,1806.1262,[<laugh>],1808.3406
4574,1372,ATL_int_01,1807.3987,[/?/ everybody. (laughing)],1808.4089
4575,1373,Misc,1807.6149,[/unintelligible/.],1808.4275
4576,1,ATL_Int_01,1.156,"Yo, um,",2.5706
4577,2,ATL_Int_01,2.5706,(pause 1.03),3.5966
4578,3,ATL_Int_01,3.5966,"This is /RD-NAME-2/,",4.7432
4579,4,ATL_Int_01,4.7432,(pause 0.89),5.6348
4580,5,ATL_Int_01,5.6348,and I'm interviewing,6.9497
4581,6,ATL_Int_01,6.9497,(pause 0.18),7.1273
4582,7,ATL_Int_01,7.1273,/RD-NAME-1/.,7.9422
4583,8,ATL_Int_01,7.9422,(pause 0.30),8.2444
4584,9,ATL_Int_01,8.2444,"/RD-NAME-1/, what's your name?",9.4638
4585,10,ATL_Int_01,9.4638,(pause 0.24),9.6995
4586,11,ATL_Int_01,9.6995,Full name.,10.27
4587,12,ATL_se0_ag1_m_01,10.4133,/RD-NAME-4/.,11.7509
4588,13,ATL_Int_01,12.1075,/RD-NAME-4/.,13.0752
4589,14,ATL_Int_01,13.0752,(pause 1.86),14.9314
4590,15,ATL_Int_01,14.9314,"Um,",15.5724
4591,16,ATL_Int_01,15.5724,(pause 1.28),16.8525
4592,17,ATL_Int_01,16.8525,"how old are you, bruh?",17.8187
4593,18,ATL_se0_ag1_m_01,18.072,Twenty-three.,18.7371
4594,19,ATL_Int_01,20.0893,"Okay,",20.7154
4595,20,ATL_Int_01,20.7154,(pause 0.22),20.9375
4596,21,ATL_Int_01,20.9375,"um,",21.601
4597,22,ATL_Int_01,21.601,(pause 2.40),24.0015
4598,23,ATL_Int_01,24.0015,"what's your, um,",25.1054
4599,24,ATL_Int_01,25.1054,(pause 0.82),25.9268
4600,25,ATL_Int_01,25.9268,nationality?,26.8721
4601,26,ATL_Int_01,26.8721,(pause 3.28),30.1505
4602,27,ATL_Int_01,30.1505,Or race?,30.9667
4603,28,ATL_Int_01,30.9667,(pause 0.67),31.6379
4604,29,ATL_Int_01,31.6379,Do you-,31.9673
4605,30,ATL_Int_01,31.9673,(pause 0.09),32.0596
4606,31,ATL_Int_01,32.0596,what do you consider yourself?,33.2013
4607,32,ATL_se0_ag1_m_01,33.5862,Human.,34.2241
4608,33,ATL_Int_01,34.7883,Human?,35.3898
4609,34,ATL_Int_01,35.3898,(pause 0.56),35.9511
4610,35,ATL_Int_01,35.9511,"I mean,",36.6161
4611,36,ATL_se0_ag1_m_01,37.4648,"Yeah,",37.9682
4612,37,ATL_se0_ag1_m_01,37.9682,(pause 0.37),38.3349
4613,38,ATL_se0_ag1_m_01,38.3349,[human race.],39.2657
4614,39,ATL_Int_01,38.4384,[no but-],38.8119
4615,40,ATL_Int_01,38.8119,(pause 0.27),39.0861
4616,41,ATL_Int_01,39.0861,[<laugh>],39.971
4617,42,ATL_se0_ag1_m_01,39.6676,[<laugh>],42.1456
4618,43,ATL_se0_ag1_m_01,42.9965,"[I- yeah] d- I be putting that on job applications and [everything], bruh, like (laughing)",48.0294
4619,44,ATL_Int_01,43.0627,[/Okay./],43.4882
4620,45,ATL_Int_01,43.4882,(pause 2.48),45.9729
4621,46,ATL_Int_01,45.9729,[<laugh>],46.2802
4622,47,ATL_se0_ag1_m_01,48.5345,Oh [god.],49.2443
4623,48,ATL_Int_01,48.8372,[So would you-] you would say other?,50.5224
4624,49,ATL_se0_ag1_m_01,50.6623,<clears throat>,51.0252
4625,50,ATL_se0_ag1_m_01,51.0252,(pause 0.14),51.1617
4626,51,ATL_se0_ag1_m_01,51.1617,Yeah.,51.525
4627,52,ATL_Int_01,51.5623,"Other than black,",52.4649
4628,53,ATL_Int_01,52.4649,(pause 0.08),52.5464
4629,54,ATL_Int_01,52.5464,"other than, um,",53.6279
4630,55,ATL_Int_01,53.6279,(pause 0.95),54.5758
4631,56,ATL_Int_01,54.5758,Hispanic.,55.2815
4632,57,ATL_se0_ag1_m_01,55.9296,"Yeah, other.",56.7223
4633,58,ATL_Int_01,57.1979,Other.,57.5463
4634,59,ATL_Int_01,57.5463,(pause 0.19),57.7393
4635,60,ATL_Int_01,57.7393,Okay.,58.2564
4636,61,ATL_Int_01,58.2564,(pause 1.31),59.5641
4637,62,ATL_Int_01,59.5641,"Let's see, um,",60.8594
4638,63,ATL_Int_01,60.8594,(pause 1.11),61.9728
4639,64,ATL_Int_01,61.9728,how long you been living in Atlanta?,63.4631
4640,65,ATL_se0_ag1_m_01,64.8433,Well I-,65.2929
4641,66,ATL_se0_ag1_m_01,65.2929,(pause 0.09),65.3846
4642,67,ATL_se0_ag1_m_01,65.3846,I never really lived in Atlanta.,67.2811
4643,68,ATL_Int_01,68.2777,[Well-],68.6112
4644,69,ATL_se0_ag1_m_01,68.5623,[I] been living in Georgia my whole life though.,71.0823
4645,70,ATL_Int_01,71.5239,Okay.,71.9758
4646,71,ATL_Int_01,71.9758,(pause 1.50),73.4776
4647,72,ATL_Int_01,73.4776,What part of Georgia?,74.4314
4648,73,ATL_se0_ag1_m_01,74.8998,Stone Mountain.,75.8629
4649,74,ATL_Int_01,76.1893,[Okay.],76.6572
