Word,File,WordStart,WordEnd,WordDur,CitePron,ActPron,S1,S1End,S1Dur,S2,S2End,S2Dur
time,s1101b.words,117.49525,117.79825,0.303,taym,taym,t,117.65493799999999,0.16,ay,117.732348,0.07741
two,s1101b.words,199.89325,200.13125,0.23800000000000002,tuw,tuw,t,200.061845,0.168999,uw,200.130889,0.06904400000000001
two,s1101b.words,225.26404300000002,225.51025,0.246207,tuw,tuw,t,225.446353,0.18231,uw,225.51011699999998,0.063764
care,s1101b.words,227.72125,227.94125,0.22,kehr,kehr,k,227.841375,0.12,eh,227.908096,0.066721
two,s1101b.words,228.83325,229.04909300000003,0.21584299999999998,tuw,tuw,t,228.98835,0.154863,uw,229.04909300000003,0.060743
kind,s1101b.words,258.030057,258.26825,0.238193,kaynd,kaen,k,258.18426800000003,0.152381,ae,258.242768,0.0585
kind,s1101b.words,258.030057,258.26825,0.238193,kaynd,kaen,k,258.18426800000003,0.152381,ae,258.242768,0.0585
two,s1101b.words,299.38425,299.82625,0.442,tuw,tuw,t,299.556062,0.17161099999999999,uw,299.82606200000004,0.27
coach,s1101b.words,366.59425,366.99525,0.401,kowch,kowch,k,366.75568799999996,0.161107,ow,366.910946,0.15525799999999998
put,s1101b.words,371.025356,371.25225,0.226894,puht,puhdx,p,371.161812,0.136456,uh,371.221812,0.06
part,s1101b.words,376.05825,376.30225,0.244,paart,paar,p,376.211812,0.153093,aa,376.255902,0.04409
team,s1101b.words,376.41825,376.78425,0.366,tiym,tiym,t,376.59560899999997,0.177242,iy,376.74181200000004,0.146203
part,s1101b.words,378.18425,378.43525,0.251,paart,paar,p,378.304187,0.119539,aa,378.378383,0.074196
team,s1101b.words,378.51525,378.856364,0.341114,tiym,tiym,t,378.671043,0.155606,iy,378.769972,0.098929
coach,s1101b.words,392.87025,393.21925,0.349,kowch,kowch,k,393.009688,0.139345,ow,393.098085,0.088397
pool,s1101b.words,431.27805199999995,431.60325,0.325198,puwl,puwl,p,431.41325,0.135198,uw,431.569517,0.15626700000000002
pool,s1101b.words,434.93925,435.31325,0.374,puwl,puwl,p,435.09356299999996,0.154301,uw,435.283563,0.19
two,s1101b.words,449.27325,449.509284,0.23603400000000002,tuw,tuw,t,449.39928,0.125899,uw,449.509284,0.11000399999999999
pool,s1101b.words,458.427081,458.78525,0.358169,puwl,puwl,p,458.572817,0.14573599999999998,uw,458.742846,0.17002899999999999
pool,s1101b.words,459.44648099999995,459.62725,0.180769,puwl,puh,p,459.5855,0.139019,uh,459.62701699999997,0.041517
kind,s1101b.words,462.22125,462.53825,0.317,kaynd,kayn,k,462.35785300000003,0.136978,ay,462.47533,0.117477
kind,s1101b.words,462.22125,462.53825,0.317,kaynd,kayn,k,462.35785300000003,0.136978,ay,462.47533,0.117477
part,s1101b.words,491.73725,492.10625,0.369,paart,pahrtq,p,491.885875,0.149005,ah,491.93987999999996,0.054005
kind,s1101b.words,523.03325,523.19625,0.163,kaynd,kae,k,523.127563,0.094322,ae,523.196061,0.068498
kind,s1101b.words,523.03325,523.19625,0.163,kaynd,kae,k,523.127563,0.094322,ae,523.196061,0.068498
team,s1102a.words,13.513,13.822000000000001,0.309,tiym,tiym,t,13.622063,0.10918599999999999,iy,13.748864000000001,0.126801
team,s1102a.words,14.172,14.475,0.303,tiym,tiym,t,14.330065,0.157668,iy,14.404260999999998,0.074196
two,s1102a.words,57.751999999999995,58.184,0.43200000000000005,tuw,tuw,t,57.936125,0.183758,uw,58.184146,0.248021
car,s1102a.words,64.44665,64.783,0.33635,kaar,kaar,k,64.622313,0.175663,aa,64.698986,0.076673
two,s1102a.words,111.882,112.40899999999999,0.527,tuw,tihuw,t,112.08231299999998,0.199919,ih,112.225548,0.143235
two,s1102a.words,179.82,179.99599999999998,0.17600000000000002,tuw,tuw,t,179.94231200000002,0.122169,uw,179.99636,0.054048
kept,s1102a.words,182.202,182.41400000000002,0.212,kehpt,kehp,k,182.324063,0.122426,eh,182.39125,0.067187
two,s1102a.words,225.68400000000003,226.003,0.319,tuw,tuw,t,225.833688,0.15,uw,226.003163,0.169475
ten,s1102a.words,282.783,283.087,0.304,tehn,tehn,t,282.94568799999996,0.162545,eh,283.017069,0.071381
kind,s1102a.words,284.005,284.285789,0.280789,kaynd,kaen,k,284.137227,0.131905,ae,284.24439900000004,0.107172
kind,s1102a.words,284.005,284.285789,0.280789,kaynd,kaen,k,284.137227,0.131905,ae,284.24439900000004,0.107172
kill,s1102a.words,285.022,285.376,0.354,kihl,kihl,k,285.155688,0.133259,ih,285.285688,0.13
town,s1102a.words,288.157,288.475,0.318,tawn,tawn,t,288.289123,0.131904,aw,288.441633,0.15250999999999998
ten,s1102a.words,288.735,288.945,0.21,tehn,tehn,t,288.844563,0.11,eh,288.90845299999995,0.06389
keep,s1102a.words,313.85400000000004,314.058,0.204,kiyp,kiy,k,313.996044,0.14221,iy,314.057875,0.061831
care,s1102a.words,314.058,314.342,0.284,kehr,kehr,k,314.224817,0.166942,eh,314.283,0.058183000000000006
kind,s1102a.words,328.32800000000003,328.506,0.17800000000000002,kaynd,kehnx,k,328.42900000000003,0.100719,eh,328.480796,0.051796
kind,s1102a.words,328.32800000000003,328.506,0.17800000000000002,kaynd,kehnx,k,328.42900000000003,0.100719,eh,328.480796,0.051796
teach,s1102a.words,407.773,408.235,0.462,tiych,tiych,t,407.914019,0.141144,iy,408.053138,0.139119
teach,s1102a.words,409.091,409.50800000000004,0.41700000000000004,tiych,tiych,t,409.244396,0.15354600000000002,iy,409.326837,0.082441
teach,s1102a.words,413.741,414.189,0.44799999999999995,tiych,tiych,t,413.948643,0.207893,iy,414.02180899999996,0.073166
teach,s1102a.words,416.93,417.298,0.368,tiych,tiych,t,417.083434,0.15354500000000001,iy,417.146295,0.062861
kind,s1102a.words,419.41900000000004,419.721,0.302,kaynd,kaenx,k,419.57724800000005,0.158698,ae,419.69266500000003,0.115417
kind,s1102a.words,419.41900000000004,419.721,0.302,kaynd,kaenx,k,419.57724800000005,0.158698,ae,419.69266500000003,0.115417
put,s1102a.words,457.546,457.769,0.223,puht,puhdx,p,457.69300000000004,0.14720899999999998,uh,457.733,0.04
cow,s1102b.words,31.326,31.684,0.358,kaw,kaw,k,31.542173,0.21640700000000002,aw,31.684383,0.14221
town,s1102b.words,35.516999999999996,35.908,0.391,tawn,tawn,t,35.668938,0.152116,aw,35.858938,0.19
put,s1102b.words,49.255,49.468999999999994,0.214,puht,puht,p,49.373000000000005,0.11751400000000001,uh,49.429642,0.056642
put,s1102b.words,62.06100000000001,62.291000000000004,0.23,puht,puht,p,62.190938,0.13,uh,62.25322,0.062282000000000004
put,s1102b.words,66.21246500000001,66.503,0.290535,puht,puhtq,p,66.365812,0.1534,uh,66.464662,0.09885
page,s1102b.words,67.66199999999999,68.029,0.36700000000000005,peyjh,peyjh,p,67.775684,0.113356,ey,67.918924,0.14324
page,s1102b.words,78.714,79.153,0.439,peyjh,peyjh,p,78.8735,0.16,ey,79.055088,0.181588
two,s1102b.words,84.559,85.044,0.485,tuw,tuw,t,84.713688,0.154687,uw,85.04437,0.33068200000000003
come,s1102b.words,112.057,112.296,0.239,kahm,kahm,k,112.18556299999999,0.12862,ah,112.245526,0.059963
time,s1102b.words,117.977,118.229,0.252,taym,taam,t,118.08229299999999,0.10511199999999998,aa,118.176069,0.093776
told,s1102b.words,175.08,175.342,0.262,towld,towld,t,175.187875,0.10789800000000001,ow,175.287875,0.1
kid,s1102b.words,195.138,195.53099999999998,0.39299999999999996,kihd,kihd,k,195.277834,0.140149,ih,195.45125,0.17341600000000001
cook,s1102b.words,208.262,208.609,0.34700000000000003,kuhk,kuhk,k,208.398813,0.136642,uh,208.527007,0.128194
put,s1102b.words,216.142,216.50900000000001,0.36700000000000005,puht,puhtq,p,216.292187,0.15,uh,216.43096699999998,0.13878
test,s1102b.words,217.30900000000003,217.646,0.337,tehst,tehs,t,217.47218700000002,0.163232,eh,217.572187,0.1
kind,s1102b.words,246.51,246.69099999999997,0.18100000000000002,kaynd,kehn,k,246.610625,0.10030800000000001,eh,246.66901000000001,0.058385
kind,s1102b.words,246.51,246.69099999999997,0.18100000000000002,kaynd,kehn,k,246.610625,0.10030800000000001,eh,246.66901000000001,0.058385
test,s1102b.words,260.244,260.82599999999996,0.5820000000000001,tehst,tehst,t,260.453017,0.209454,eh,260.633563,0.180546
kind,s1102b.words,289.546,289.823,0.27699999999999997,kaynd,kaen,k,289.712735,0.16655899999999998,ae,289.787315,0.07458
kind,s1102b.words,289.546,289.823,0.27699999999999997,kaynd,kaen,k,289.712735,0.16655899999999998,ae,289.787315,0.07458
cook,s1102b.words,297.385,297.853,0.46799999999999997,kuhk,kuhk,k,297.546999,0.16178900000000002,uh,297.728369,0.18137
come,s1103a.words,27.714370000000002,27.93937,0.225,kahm,kahm,k,27.830433000000003,0.116547,ah,27.879797999999997,0.049365
time,s1103a.words,45.73137,46.20937,0.478,taym,taym,t,45.896082,0.164882,ay,46.121763,0.225681
pull,s1103a.words,59.77336999999999,60.11837,0.345,puhl,puhl,p,59.97855799999999,0.204693,uh,60.069472999999995,0.090915
come,s1103a.words,63.74037,63.986369999999994,0.24600000000000002,kahm,kahm,k,63.854656999999996,0.11438699999999999,ah,63.919579000000006,0.06492200000000001
time,s1103a.words,66.26637,66.54536999999999,0.27899999999999997,taym,taam,t,66.365995,0.1,aa,66.457704,0.091709
time,s1103a.words,83.02136999999999,83.40737,0.386,taym,taym,t,83.128682,0.10770199999999999,ay,83.341463,0.212781
told,s1103a.words,152.20337,152.40337,0.2,towld,towb,t,152.30437,0.100583,ow,152.385157,0.080787
came,s1103a.words,198.19836999999998,198.41337,0.215,keym,kehm,k,198.32368200000002,0.125211,eh,198.367474,0.043792000000000005
cop,s1103a.words,213.64637000000002,214.04637000000002,0.4,kaap,kaap,k,213.81058900000002,0.16385,aa,213.95599500000003,0.145406
kind,s1103a.words,260.88537,261.08637000000004,0.201,kaynd,kae,k,260.985558,0.1,ae,261.085939,0.100381
kind,s1103a.words,260.88537,261.08637000000004,0.201,kaynd,kae,k,260.985558,0.1,ae,261.085939,0.100381
time,s1103a.words,282.04137000000003,282.51437000000004,0.473,taym,taym,t,282.16694,0.125722,ay,282.385402,0.218462
two,s1103a.words,286.70737,286.87737000000004,0.17,tuw,tuw,t,286.819658,0.112325,uw,286.877366,0.057708
take,s1103a.words,290.22837000000004,290.51937000000004,0.29100000000000004,teyk,teyk,t,290.36162,0.13305799999999998,ey,290.467637,0.10601700000000001
two,s1103a.words,290.51937000000004,290.78937,0.27,tuw,tuw,t,290.672708,0.15354500000000001,uw,290.789156,0.116448
cut,s1103a.words,304.06537000000003,304.32137,0.256,kaht,kahtq,k,304.22897400000005,0.163851,ah,304.306262,0.077288
two,s1103a.words,352.72037,352.92419900000004,0.203829,tuw,tuw,t,352.854111,0.13379100000000002,uw,352.92419900000004,0.070088
talk,s1103a.words,362.39337,362.66337000000004,0.27,taak,tahk,t,362.52687000000003,0.13328399999999999,ah,362.594406,0.067536
care,s1103a.words,396.26337,396.49737000000005,0.23399999999999999,kehr,kehr,k,396.404922,0.141179,eh,396.468814,0.06389199999999999
caught,s1103a.words,503.76037,504.13037,0.37,kaat,kaot,k,503.91024500000003,0.15,ao,504.097626,0.187381
cage,s1103a.words,563.5063700000001,563.98637,0.48,keyjh,keyjh,k,563.7235559999999,0.217437,ey,563.869888,0.146332
course,s1103a.words,585.22837,585.60137,0.373,kowrs,kowrsh,k,585.384921,0.156635,ow,585.4343849999999,0.0494640000001
town,s1103b.words,6.678,7.334,0.6559999999999999,tawn,tawn,t,6.834563,0.156602,aw,7.130354,0.29579099999999997
kind,s1103b.words,33.436,33.728,0.292,kaynd,kaen,k,33.583362,0.14736300000000002,ae,33.697748,0.11438599999999999
kind,s1103b.words,33.436,33.728,0.292,kaynd,kaen,k,33.583362,0.14736300000000002,ae,33.697748,0.11438599999999999
put,s1103b.words,38.067,38.273,0.20600000000000002,puht,puw,p,38.194863,0.12778299999999998,uw,38.273181,0.078318
part,s1103b.words,38.513000000000005,38.741,0.228,paart,pahr,p,38.646848,0.13355899999999998,ah,38.695684,0.048836000000000004
take,s1103b.words,131.08700000000002,131.399,0.312,teyk,teyk,t,131.249,0.16151600000000002,ey,131.30903999999998,0.060039999999999996
took,s1103b.words,140.808,141.099,0.29100000000000004,tuhk,tuhk,t,140.951875,0.14365899999999998,uh,141.01946999999998,0.067595
car,s1103b.words,151.951,152.305,0.354,kaar,kaar,k,152.14374899999999,0.192705,aa,152.199396,0.055647
kind,s1103b.words,153.203,153.474,0.271,kaynd,kaenx,k,153.36675,0.163643,ae,153.44011899999998,0.073369
kind,s1103b.words,153.203,153.474,0.271,kaynd,kaenx,k,153.36675,0.163643,ae,153.44011899999998,0.073369
top,s1103b.words,157.558,157.929,0.371,taap,taap,t,157.757928,0.199918,aa,157.84675,0.088822
car,s1103b.words,158.03,158.457,0.42700000000000005,kaar,kaor,k,158.16807,0.13808800000000002,ao,158.311306,0.143236
cop,s1103b.words,162.279,162.661,0.382,kaap,kaap,k,162.447749,0.169003,aa,162.604188,0.15643900000000002
cop,s1103b.words,162.764,163.053,0.289,kaap,kaap,k,162.89418799999999,0.13,aa,162.99418799999998,0.1
car,s1103b.words,176.421,176.71200000000002,0.29100000000000004,kaar,kaar,k,176.554875,0.133507,aa,176.662502,0.107627
took,s1103b.words,178.838,179.115,0.27699999999999997,tuhk,tuhk,t,178.984875,0.14698,uh,179.037813,0.052938
take,s1103b.words,180.729,180.986,0.257,teyk,teyk,t,180.84575,0.116882,ey,180.91126699999998,0.06551699999999999
kind,s1103b.words,183.63,183.813,0.183,kaynd,kaenx,k,183.761,0.131268,ae,183.797705,0.036705
kind,s1103b.words,183.63,183.813,0.183,kaynd,kaenx,k,183.761,0.131268,ae,183.797705,0.036705
cop,s1103b.words,195.327,195.67,0.34299999999999997,kaap,kaap,k,195.479937,0.152855,aa,195.634173,0.15423599999999998
put,s1103b.words,196.75,196.998,0.248,puht,puht,p,196.889937,0.139728,uh,196.93993700000001,0.05
put,s1103b.words,197.778,197.984,0.20600000000000002,puht,puhdx,p,197.892001,0.114381,uh,197.95898400000002,0.066983
car,s1103b.words,198.43,198.732,0.302,kaar,kaar,k,198.549937,0.12,aa,198.659937,0.11
time,s1103b.words,201.773,202.06431899999998,0.291319,taym,taam,t,201.90706200000002,0.134185,aa,202.007833,0.100771
car,s1103b.words,206.108,206.423,0.315,kaar,kaar,k,206.263375,0.155173,aa,206.342127,0.078752
cop,s1103b.words,210.435,210.74200000000002,0.307,kaap,kaav,k,210.57225,0.136964,aa,210.71225,0.14
king,s1103b.words,220.937,221.29424900000004,0.357249,kihng,kihng,k,221.106141,0.168999,ih,221.22671,0.12056900000000001
kind,s1103b.words,248.78599999999997,249.03799999999998,0.252,kaynd,kaen,k,248.894312,0.10783399999999999,ae,248.995672,0.10136
kind,s1103b.words,248.78599999999997,249.03799999999998,0.252,kaynd,kaen,k,248.894312,0.10783399999999999,ae,248.995672,0.10136
tough,s1103b.words,298.774,299.128,0.354,tahf,tahf,t,298.92825,0.154138,ah,299.012159,0.083909
take,s1103b.words,306.624,306.938,0.314,teyk,teyk,t,306.758437,0.133954,ey,306.838829,0.08039199999999999
call,s1103b.words,363.26599999999996,363.561,0.295,kaal,kaol,k,363.41575,0.149675,ao,363.503092,0.08734199999999999
town,s1103b.words,377.454,377.755,0.301,tawn,tawn,t,377.604038,0.150454,aw,377.723577,0.119539
told,s1103b.words,409.602188,409.80300000000005,0.200812,towld,towl,t,409.7295,0.12731199999999998,ow,409.7695,0.04
cool,s1103b.words,415.759,416.0,0.24100000000000002,kuwl,kuw,k,415.918438,0.158999,uw,415.999548,0.08111
two,s1103b.words,418.051286,418.227992,0.176706,tuw,tuw,t,418.176169,0.124883,uw,418.227992,0.051823
kind,s1103b.words,426.048,426.26300000000003,0.215,kaynd,kaenx,k,426.17877300000004,0.130795,ae,426.244805,0.06603200000000001
kind,s1103b.words,426.048,426.26300000000003,0.215,kaynd,kaenx,k,426.17877300000004,0.130795,ae,426.244805,0.06603200000000001
come,s1103b.words,434.79699999999997,435.019,0.222,kahm,kahm,k,434.940875,0.143925,ah,434.98759299999995,0.046718
told,s1103b.words,441.096,441.342,0.24600000000000002,towld,towl,t,441.22168700000003,0.125276,ow,441.308695,0.087008
took,s1103b.words,447.07599999999996,447.275,0.19899999999999998,tuhk,tuhk,t,447.172257,0.096445,uh,447.21656900000005,0.044312
told,s1103b.words,467.60549299999997,467.84,0.23450700000000002,towld,towl,t,467.731937,0.126444,ow,467.79674000000006,0.064803
pay,s1103b.words,471.897,472.14599999999996,0.249,pey,pey,p,472.03482599999995,0.13808800000000002,ey,472.146125,0.111299
car,s1103b.words,479.866,480.17199999999997,0.306,kaar,kaar,k,479.986183,0.12056900000000001,aa,480.111905,0.125722
pay,s1103b.words,491.994,492.226,0.23199999999999998,pey,pey,p,492.14612,0.152515,ey,492.226496,0.080376
two,s1103b.words,493.82199999999995,494.038,0.21600000000000003,tuw,tuw,t,493.967018,0.145302,uw,494.037625,0.070607
tell,s1103b.words,497.81199999999995,498.04,0.228,tehl,tah,t,497.94175,0.13,ah,498.039563,0.097813
told,s1103b.words,503.22,503.49180099999995,0.271801,towld,towl,t,503.32725,0.107347,ow,503.444551,0.117301
paid,s1103b.words,506.277,506.62699999999995,0.35,peyd,peyd,p,506.44743700000004,0.170033,ey,506.59725,0.149813
tax,s1103b.words,515.991,516.363,0.37200000000000005,taeks,taeks,t,516.148591,0.157667,ae,516.25325,0.10465899999999999
ten,s1103b.words,531.875,532.096,0.221,tehn,tehn,t,531.991813,0.116718,eh,532.0502809999999,0.058468000000099996
talk,s1103b.words,536.679,536.961,0.282,taak,tahk,t,536.821509,0.14221,ah,536.9060099999999,0.08450099999999999
turn,s1104a.words,19.52613,19.996,0.46986999999999995,tern,tern,t,19.880992000000003,0.358693,er,19.957428,0.076436
tip,s1104a.words,31.941999999999997,32.249,0.307,tihp,tihp,t,32.091327,0.14896600000000002,ih,32.155128999999995,0.063802
cop,s1104a.words,59.956,60.28,0.324,kaap,kaap,k,60.117367,0.16186,aa,60.226601,0.109234
cut,s1104a.words,65.39,65.682,0.292,kaht,kaht,k,65.544545,0.154976,ah,65.64125899999999,0.096714
kind,s1104a.words,66.426,66.66,0.23399999999999999,kaynd,kaen,k,66.551976,0.125717,ae,66.61689799999999,0.06492200000000001
kind,s1104a.words,66.426,66.66,0.23399999999999999,kaynd,kaen,k,66.551976,0.125717,ae,66.61689799999999,0.06492200000000001
two,s1104a.words,123.435,123.72399999999999,0.289,tuw,tiy,t,123.63771499999999,0.203007,iy,123.724278,0.086563
pound,s1104a.words,124.11399999999999,124.40700000000001,0.293,pawnd,pawn,p,124.22415,0.11034000000000001,aw,124.357437,0.133287
kind,s1104a.words,153.843,154.042,0.19899999999999998,kaynd,kaenx,k,153.939177,0.095847,ae,154.007711,0.068534
kind,s1104a.words,153.843,154.042,0.19899999999999998,kaynd,kaenx,k,153.939177,0.095847,ae,154.007711,0.068534
tail,s1104a.words,170.248,170.632,0.384,teyl,teyl,t,170.430775,0.18270799999999998,ey,170.539035,0.10826
two,s1104a.words,191.46599999999998,191.679,0.213,tuw,tuw,t,191.630718,0.164736,uw,191.678642,0.047924
time,s1104a.words,203.516,203.977,0.461,taym,taym,t,203.63466699999998,0.11850799999999999,ay,203.88302,0.24835300000000002
pine,s1104a.words,205.247,205.65099999999998,0.40399999999999997,payn,payn,p,205.444616,0.19721,ay,205.609352,0.164736
tell,s1104a.words,224.15599999999998,224.37900000000002,0.223,tehl,tehl,t,224.23925,0.08315,eh,224.333348,0.094098
two,s1104a.words,225.938,226.18400000000003,0.24600000000000002,tuw,tuw,t,226.06925,0.131409,uw,226.18413199999998,0.114882
pine,s1104a.words,226.57,227.07,0.5,payn,payn,p,226.83925,0.269712,ay,227.02708399999997,0.187834
put,s1104a.words,295.625077,295.849,0.223923,puht,puhdx,p,295.778276,0.153199,uh,295.830832,0.05255599999999999
time,s1104a.words,316.24073599999997,316.699,0.45826400000000006,taym,taym,t,316.4055,0.16476400000000002,ay,316.631529,0.226029
page,s1104a.words,331.856,332.51099999999997,0.655,peyjh,peyjh,p,332.01125,0.15507200000000002,ey,332.1643,0.15305
ten,s1104a.words,335.249,335.538,0.289,tehn,tehn,t,335.411415,0.16282,eh,335.474276,0.062861
ten,s1104a.words,336.94048,337.181,0.24051999999999998,tehn,tehn,t,337.08625,0.14577,eh,337.12617,0.03992
take,s1104a.words,348.699,349.022,0.32299999999999995,teyk,teyk,t,348.860507,0.16178900000000002,ey,348.952063,0.091556
told,s1104a.words,387.839,388.13300000000004,0.294,towld,towl,t,388.009312,0.170033,ow,388.089692,0.08038
tell,s1104a.words,388.598,388.82300000000004,0.225,tehl,tah,t,388.743062,0.14533,ah,388.82340899999997,0.080347
kind,s1104a.words,390.534,390.783,0.249,kaynd,kaenx,k,390.673062,0.13884200000000002,ae,390.745474,0.072412
kind,s1104a.words,390.534,390.783,0.249,kaynd,kaenx,k,390.673062,0.13884200000000002,ae,390.745474,0.072412
told,s1104a.words,413.271931,413.49300000000005,0.22106900000000002,towld,towdx,t,413.367812,0.095881,ow,413.460847,0.093035
catch,s1104a.words,482.42900000000003,482.83099999999996,0.402,kaech,kaech,k,482.57881299999997,0.15,ae,482.66734699999995,0.088534
catch,s1104a.words,483.13,483.53,0.4,kaech,kaech,k,483.288813,0.158773,ae,483.379422,0.09060900000000001
caught,s1104a.words,487.86,488.18199999999996,0.322,kaat,kaot,k,487.983076,0.12308499999999999,ao,488.14240599999994,0.15933
time,s1104b.words,9.494505,9.733505000000001,0.239,taym,taym,t,9.636905,0.142205,ay,9.705949,0.06904400000000001
