ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*
24358,gruellingly,JJ|RB,2,"0,1,1",{(gruel)}>ly>,100,2,176,86.8829824,2898,3857999,2,4.48E-05,0.026726402
24359,gruesomely,RB,2,"0,1,1",{(gruesome)}>ly>,50,3,704,54.02140145,2898,3857999,2,4.48E-05,0.026726402
24360,gruesomeness,NN,2,"0,1,1",{(gruesome)}>ness>,100,3,704,73.34943639,1243,181553,4,0.000583852,0.016375715
24361,gruffer,JJ,2,"0,1,1",{(gruff)}>er>,50,5,244,74.30708315,2274,4569119,2,3.55E-05,0.025027035
24362,gruffest,JJ,2,"0,1,1",{(gruff)}>est>,100,5,244,69.98597475,714,287086,3,0.000261246,0.01158659
24363,gruffly,RB,2,"0,1,1",{(gruff)}>ly>,25,5,244,48.5674836,2898,3857999,2,4.48E-05,0.026726402
24364,gruffness,NN,2,"0,1,1",{(gruff)}>ness>,50,5,244,59.09822866,1243,181553,4,0.000583852,0.016375715
24366,grumbler,NN,2,"0,1,1",{(grumble)}>er>,100,2,1011,60.14078311,2274,4569119,2,3.55E-05,0.025027035
24367,grumblers,NN,2,"0,1,1",{(grumble)}>er>,100,2,1011,60.14078311,2274,4569119,2,3.55E-05,0.025027035
24384,guaranteeing,VB,2,"0,1,1",{(guarant)>ee>},0,3,34483,2.127659574,48,130049,2,1.54E-05,0.000308976
24386,guarantor,NN,2,"0,1,1",{(guarant)>or>},100,3,34483,56.59722222,289,937614,2,9.60E-06,0.001390391
24387,guarantors,NN,2,"0,1,1",{(guarant)>or>},100,3,34483,56.59722222,289,937614,2,9.60E-06,0.001390391
24388,guardedly,RB,2,"0,1,1",{(guard)}>ly>,61.9047619,22,44349,50.60407318,2898,3857999,2,4.48E-05,0.026726402
24397,Guatemalans,NN,2,"0,1,1",{(guatemala)}>n>,100,2,2905,32.88590604,150,714837,1,1.12E-05,0.001235903
24418,guileful,JJ,2,"0,1,1",{(guile)}>ful>,71.42857143,8,614,76.02339181,343,429561,3,5.82E-05,0.003862197
24448,gullibly,RB,2,"0,1,1",{(gullible)}>y>,100,3,1290,36.13682093,2486,3870233,1,4.99E-05,0.029816159
24493,gushingly,RB,2,"0,1,1",{(gush)}>ly>,60,6,1148,70.93545047,2898,3857999,2,4.48E-05,0.026726402
24496,gustation,NN,2,"0,1,1",{(gust)>ion>},75,5,555,97.55944931,1599,6530204,3,9.03E-06,0.009114784
24510,gutturally,RB,2,"0,1,1",{(guttural)}>ly>,100,2,129,68.65723162,2898,3857999,2,4.48E-05,0.026726402
24520,guzzlers,NN,2,"0,1,1",{(guzzle)}>er>,100,2,312,42.45490541,2274,4569119,2,3.55E-05,0.025027035
24559,habitations,NN,2,"0,1,1",{(habit)>ion>},43.75,17,20488,56.3204005,1599,6530204,3,9.03E-06,0.009114784
24560,habitats,NN,2,"0,1,1",{(habit)>at>},12.5,17,20488,14.28571429,8,21758,2,0,0
24564,habituated,VB|JJ,2,"0,1,1",{(habit)}>ate>,50,17,20488,65.17094017,937,2569118,3,2.65E-05,0.010505175
24565,habituates,VB,2,"0,1,1",{(habit)}>ate>,50,17,20488,65.17094017,937,2569118,3,2.65E-05,0.010505175
24566,habituating,VB|NN|JJ,2,"0,1,1",{(habit)}>ate>,50,17,20488,65.17094017,937,2569118,3,2.65E-05,0.010505175
24567,habitude,NN,2,"0,1,1",{(habit)>itude>},93.75,17,20488,74.19354839,32,16660,5,0.000120048,0.000308976
24568,habitue,NN,2,"0,1,1",{(habit)>ue>},87.5,17,20488,0,1,20,2,0,0
24569,habitues,NN,2,"0,1,1",{(habit)>ue>},87.5,17,20488,0,1,20,2,0,0
24594,haemorrhage,NN|VB,2,"0,1,1",{(haemo)>rrhage>},75,5,144,0,1,30,6,0,0
24595,haemorrhages,NN|VB,2,"0,1,1",{(haemo)>rrhage>},75,5,144,0,1,30,6,0,0
24613,globules,NN,2,"0,1,1",{(globe)>ule>},100,7,38772,43.75,17,9816,3,0,0
24614,GLOBULINS,NN,2,"0,1,1",{(globe)>ulin>},66.66666667,7,38772,0,1,311,4,0,0
24624,glorifying,VB|NN|JJ,2,"0,1,1",{(glory)}>ify>,22.22222222,10,15302,21.05263158,153,351545,3,3.98E-05,0.00216283
24625,glossaries,NN,2,"0,1,1",{(gloss)>ory>},16.66666667,7,6865,14.64788732,356,725186,3,2.62E-05,0.00293527
24628,glossies,NN,2,"0,1,1",{(gloss)}>y>,0,7,6865,5.995975855,2486,3870233,1,4.99E-05,0.029816159
24633,glottis,NN,2,"0,1,1",{(glott)>sis>},66.66666667,4,165,84.21052632,39,63372,3,1.58E-05,0.000154488
24634,glottises,NN,2,"0,1,1",{(glott)>sis>},66.66666667,4,165,84.21052632,39,63372,3,1.58E-05,0.000154488
24638,gloweringly,RB,2,"0,1,1",{(glower)}>ly>,100,2,203,86.8829824,2898,3857999,2,4.48E-05,0.026726402
24640,glowingly,RB,2,"0,1,1",{(glow)}>ly>,100,3,5387,49.01622368,2898,3857999,2,4.48E-05,0.026726402
24643,gluey,JJ,2,"0,1,1",{(glue)}>y>,100,3,7189,50.30181087,2486,3870233,1,4.99E-05,0.029816159
24646,glummer,JJ,2,"0,1,1",{(glum)}>er>,50,5,110,81.91816982,2274,4569119,2,3.55E-05,0.025027035
24647,glummest,JJ,2,"0,1,1",{(glum)}>est>,50,5,110,59.46704067,714,287086,3,0.000261246,0.01158659
24648,glumness,NN,2,"0,1,1",{(glum)}>ness>,50,5,110,73.34943639,1243,181553,4,0.000583852,0.016375715
24670,goalies,NN,2,"0,1,1",{(goal)}>y>,25,5,42643,9.054325956,2486,3870233,1,4.99E-05,0.029816159
24675,goatees,NN,2,"0,1,1",{(goat)}>ee>,100,5,4827,80.85106383,48,130049,2,1.54E-05,0.000308976
24692,goddesses,NN,2,"0,1,1",{(god)}>ess>,4,26,169472,4.761904762,43,34080,3,0.000205399,0.001081415
24709,goer,NN,2,"0,1,1",{(go)}>er>,23.80952381,22,822596,30.04839419,2274,4569119,2,3.55E-05,0.025027035
24711,goers,NN,2,"0,1,1",{(go)}>er>,23.80952381,22,822596,30.04839419,2274,4569119,2,3.55E-05,0.025027035
24741,gondolas,NN,2,"0,1,1",{(gondol)>a>},0,2,348,45,61,89636,1,2.23E-05,0.000308976
24742,gondoliers,NN,2,"0,1,1",{(gondol)>er>},100,2,348,65.37615486,2274,4569119,2,3.55E-05,0.025027035
24743,goners,NN,2,"0,1,1",{(gone)}>er>,42.85714286,8,53168,47.20633524,2274,4569119,2,3.55E-05,0.025027035
24755,goodish,JJ,2,"0,1,1",{(good)}>ish>,83.33333333,13,646490,50.59760956,252,161977,3,0.000111127,0.002780782
24758,goodly,JJ,2,"0,1,1",{(good)}>ly>,66.66666667,13,646490,22.12633759,2898,3857999,2,4.48E-05,0.026726402
24787,gorgeousness,NN,2,"0,1,1",{(gorgeous)}>ness>,100,3,3449,44.52495974,1243,181553,4,0.000583852,0.016375715
24797,gormandize,VB,2,"0,1,1",{(gormand)}>ize>,0,2,0,95.33799534,430,443161,3,0.00014893,0.0101962
24798,gormandized,VB,2,"0,1,1",{(gormand)}>ize>,0,2,0,95.33799534,430,443161,3,0.00014893,0.0101962
24799,gormandizes,VB,2,"0,1,1",{(gormand)}>ize>,0,2,0,95.33799534,430,443161,3,0.00014893,0.0101962
24800,gormandizing,VB|NN|JJ,2,"0,1,1",{(gormand)}>ize>,0,2,0,95.33799534,430,443161,3,0.00014893,0.0101962
24802,gormless,JJ,2,"0,1,1",{(gorm)}>less>,0,2,17,61.58038147,368,158354,4,0.000119984,0.00293527
24817,gossipy,JJ,2,"0,1,1",{(gossip)}>y>,100,2,2032,39.39637827,2486,3870233,1,4.99E-05,0.029816159
24836,gouty,JJ,2,"0,1,1",{(gout)}>y>,100,3,303,63.54124748,2486,3870233,1,4.99E-05,0.029816159
24840,governable,JJ,2,"0,1,1",{(govern)}>able>,76.92307692,14,211374,70.95292767,872,1227992,4,3.18E-05,0.006025027
24841,governesses,NN,2,"0,1,1",{(govern)}>ess>,46.15384615,14,211374,40.47619048,43,34080,3,0.000205399,0.001081415
24847,grabber,NN,2,"0,1,1",{(grab)}>er>,50,3,22802,20.19357677,2274,4569119,2,3.55E-05,0.025027035
24848,grabbers,NN,2,"0,1,1",{(grab)}>er>,50,3,22802,20.19357677,2274,4569119,2,3.55E-05,0.025027035
24856,gradualness,NN,2,"0,1,1",{(gradual)}>ness>,100,4,7262,81.80354267,1243,181553,4,0.000583852,0.016375715
24857,graduations,NN,2,"0,1,1",{(graduate)}>ion>,66.66666667,4,36404,21.65206508,1599,6530204,3,9.03E-06,0.009114784
24861,grafter,NN,2,"0,1,1",{(graft)}>er>,100,3,1212,68.0158381,2274,4569119,2,3.55E-05,0.025027035
24862,grafters,NN,2,"0,1,1",{(graft)}>er>,100,3,1212,68.0158381,2274,4569119,2,3.55E-05,0.025027035
24874,granaries,NN,2,"0,1,1",{(gran)>ory>},100,4,3435,59.15492958,356,725186,3,2.62E-05,0.00293527
24881,grandest,JJ,2,"0,1,1",{(grand)}>est>,56.52173913,24,38774,15.84852735,714,287086,3,0.000261246,0.01158659
24885,grandness,NN,2,"0,1,1",{(grand)}>ness>,91.30434783,24,38774,55.87761675,1243,181553,4,0.000583852,0.016375715
24891,grannies,NN,2,"0,1,1",{(gran)}>y>,33.33333333,4,3435,13.722334,2486,3870233,1,4.99E-05,0.029816159
24894,granulated,VB|JJ,2,"0,1,1",{(granule)}>ate>,100,3,983,50.85470085,937,2569118,3,2.65E-05,0.010505175
24895,granulates,VB,2,"0,1,1",{(granule)}>ate>,100,3,983,50.85470085,937,2569118,3,2.65E-05,0.010505175
24896,granulating,VB,2,"0,1,1",{(granule)}>ate>,100,3,983,50.85470085,937,2569118,3,2.65E-05,0.010505175
24898,GRANULOCYTIC,JJ,2,"0,1,1",{(granulocyte)}>ic>,0,1,5,83.51431392,1014,1472797,2,2.78E-05,0.006334003
24901,graphics,NN,2,"0,1,1",{(graph)>ics>},0,116,198105,0,34,144919,3,6.90E-06,0.000154488
24912,graspingly,RB,2,"0,1,1",{(grasp)}>ly>,100,2,8132,80.98032447,2898,3857999,2,4.48E-05,0.026726402
24914,GRASSERS,NN,2,"0,1,1",{(grass)}>er>,75,9,10551,87.1975363,2274,4569119,2,3.55E-05,0.025027035
24921,graters,NN,2,"0,1,1",{(grat)}>er>,55.55555556,19,19904,41.00307963,2274,4569119,2,3.55E-05,0.025027035
24924,gratifies,VB,2,"0,1,1",{(grat)>ify>},33.33333333,19,19904,36.18421053,153,351545,3,3.98E-05,0.00216283
24927,gratuities,NN,2,"0,1,1",{(grat)>uity>},50,19,19904,50,3,661,4,0,0
24933,gravelly,JJ,2,"0,1,1",{(gravel)}>y>,100,2,2514,35.09054326,2486,3870233,1,4.99E-05,0.029816159
24935,GRAVESEND,NN,2,"0,1,1",{(grave)>end>},88.88888889,10,16546,100,3,5933,3,0,0
24940,GRAZER,NN,2,"0,1,1",{(graze)}>er>,50,3,1763,44.21469424,2274,4569119,2,3.55E-05,0.025027035
24942,grazier,NN,2,"0,1,1",{(graze)}>er>,50,3,1763,44.21469424,2274,4569119,2,3.55E-05,0.025027035
24943,graziers,NN,2,"0,1,1",{(graze)}>er>,50,3,1763,44.21469424,2274,4569119,2,3.55E-05,0.025027035
24947,greasers,NN,2,"0,1,1",{(grease)}>er>,25,9,4953,56.9291685,2274,4569119,2,3.55E-05,0.025027035
24967,greener,JJ,2,"0,1,1",{(green)}>er>,23.52941176,18,98574,27.01275847,2274,4569119,2,3.55E-05,0.025027035
24994,grenadiers,NN,2,"0,1,1",{(grenade)}>er>,100,2,4555,32.64408271,2274,4569119,2,3.55E-05,0.025027035
25008,greyer,JJ,2,"0,1,1",{(grey)}>er>,83.33333333,7,17034,62.91245051,2274,4569119,2,3.55E-05,0.025027035
25014,gaudier,JJ,2,"0,1,1",{(gaudy)}>er>,25,5,203,71.93136824,2274,4569119,2,3.55E-05,0.025027035
25016,gaudiest,JJ,2,"0,1,1",{(gaudy)}>est>,75,5,203,59.46704067,714,287086,3,0.000261246,0.01158659
25017,gaudily,RB,2,"0,1,1",{(gaudy)}>ly>,50,5,203,73.86952019,2898,3857999,2,4.48E-05,0.026726402
25018,gaudiness,NN,2,"0,1,1",{(gaudy)}>ness>,75,5,203,73.34943639,1243,181553,4,0.000583852,0.016375715
25027,gaunter,JJ,2,"0,1,1",{(gaunt)}>er>,66.66666667,4,345,87.1975363,2274,4569119,2,3.55E-05,0.025027035
25028,gauntest,JJ,2,"0,1,1",{(gaunt)}>est>,66.66666667,4,345,69.98597475,714,287086,3,0.000261246,0.01158659
25031,gauntness,NN,2,"0,1,1",{(gaunt)}>ness>,33.33333333,4,345,55.87761675,1243,181553,4,0.000583852,0.016375715
25043,gawkier,JJ,2,"0,1,1",{(gawky)}>er>,66.66666667,4,39,87.1975363,2274,4569119,2,3.55E-05,0.025027035
25044,gawkiest,JJ,2,"0,1,1",{(gawky)}>est>,66.66666667,4,39,69.98597475,714,287086,3,0.000261246,0.01158659
25045,gawkiness,NN,2,"0,1,1",{(gawky)}>ness>,33.33333333,4,39,49.35587762,1243,181553,4,0.000583852,0.016375715
25052,gayer,JJ,2,"0,1,1",{(gay)}>er>,66.66666667,7,36088,66.65200176,2274,4569119,2,3.55E-05,0.025027035
25053,gayest,JJ,2,"0,1,1",{(gay)}>est>,100,7,36088,36.74614306,714,287086,3,0.000261246,0.01158659
25057,gayness,NN,2,"0,1,1",{(gay)}>ness>,16.66666667,7,36088,13.60708535,1243,181553,4,0.000583852,0.016375715
25062,gazers,NN,2,"0,1,1",{(gaze)}>er>,66.66666667,4,4465,47.64628245,2274,4569119,2,3.55E-05,0.025027035
25064,gazetteer,NN,2,"0,1,1",{(gazette)}>eer>,100,2,1379,70.58823529,18,164022,3,0,0
25065,gazetteers,NN,2,"0,1,1",{(gazette)}>eer>,100,2,1379,70.58823529,18,164022,3,0,0
25088,gelatine,NN,2,"0,1,1",{(gelatin)>e>},100,3,899,83.33333333,7,3807,1,0,0
25120,generosities,NN,2,"0,1,1",{(generous)}>ity>,20,6,6130,29.01554404,580,1647588,3,1.76E-05,0.004480148
25123,genetics,NN,2,"0,1,1",{(gen)>ics>},8.823529412,35,84143,12.12121212,34,144919,3,6.90E-06,0.000154488
25124,genialities,NN,2,"0,1,1",{(genial)}>ity>,60,6,379,90.50086356,580,1647588,3,1.76E-05,0.004480148
25125,genially,RB,2,"0,1,1",{(genial)}>y>,80,6,379,81.08651911,2486,3870233,1,4.99E-05,0.029816159
25127,genii,NN,2,"0,1,1",{(geni)>i>},42.85714286,8,8695,66.66666667,31,21164,1,4.73E-05,0.000154488
25129,genitals,NN,2,"0,1,1",{(genit)>al>},0,8,5099,16.43356643,1431,4704731,2,9.14E-06,0.006642979
25130,genitive,JJ|NN,2,"0,1,1",{(genit)>ive>},57.14285714,8,5099,60.62176166,580,1037354,3,1.74E-05,0.002780782
25131,genitives,NN,2,"0,1,1",{(genit)>ive>},57.14285714,8,5099,60.62176166,580,1037354,3,1.74E-05,0.002780782
25133,genteelly,RB,2,"0,1,1",{(genteel)}>y>,100,2,216,69.49698189,2486,3870233,1,4.99E-05,0.029816159
25137,gentlest,JJ,2,"0,1,1",{(gentle)}>est>,72.72727273,12,25653,22.01963534,714,287086,3,0.000261246,0.01158659
25144,genuineness,NN,2,"0,1,1",{(genuine)}>ness>,100,3,9862,21.90016103,1243,181553,4,0.000583852,0.016375715
25145,GEODETIC,JJ,2,"0,1,1",{(geo)>ic>},78.94736842,20,31762,43.43534057,1014,1472797,2,2.78E-05,0.006334003
25155,geriatrician,NN,2,"0,1,1",{(geriatric)}>ian>,100,2,267,83.23699422,174,394113,3,2.79E-05,0.001699367
25156,geriatricians,NN,2,"0,1,1",{(geriatric)}>ian>,100,2,267,83.23699422,174,394113,3,2.79E-05,0.001699367
25162,germinated,JJ|VB,2,"0,1,1",{(germ)>ate>},0,5,2818,25.53418803,937,2569118,3,2.65E-05,0.010505175
25163,germinates,VB,2,"0,1,1",{(germ)>ate>},0,5,2818,25.53418803,937,2569118,3,2.65E-05,0.010505175
25164,germinating,VB|NN|JJ,2,"0,1,1",{(germ)>ate>},0,5,2818,25.53418803,937,2569118,3,2.65E-05,0.010505175
25178,gesticulations,NN,2,"0,1,1",{(gesticulate)}>ion>,100,2,58,86.85857322,1599,6530204,3,9.03E-06,0.009114784
25191,Ghanaian,JJ,2,"0,1,1",{(ghana)}>ian>,100,2,554,76.30057803,174,394113,3,2.79E-05,0.001699367
25192,Ghanaians,NN,2,"0,1,1",{(ghana)}>ian>,100,2,554,76.30057803,174,394113,3,2.79E-05,0.001699367
25195,ghastlier,JJ,2,"0,1,1",{(ghastly)}>er>,66.66666667,4,397,87.1975363,2274,4569119,2,3.55E-05,0.025027035
25196,ghastliest,JJ,2,"0,1,1",{(ghastly)}>est>,66.66666667,4,397,69.98597475,714,287086,3,0.000261246,0.01158659
25197,ghastliness,NN,2,"0,1,1",{(ghastly)}>ness>,33.33333333,4,397,55.87761675,1243,181553,4,0.000583852,0.016375715
25209,ghostly,JJ,2,"0,1,1",{(ghost)}>ly>,33.33333333,4,15332,14.04901622,2898,3857999,2,4.48E-05,0.026726402
25210,ghoulish,JJ,2,"0,1,1",{(ghoul)}>ish>,50,3,7272,32.66932271,252,161977,3,0.000111127,0.002780782
25218,giantess,NN,2,"0,1,1",{(giant)}>ess>,100,2,40104,50,43,34080,3,0.000205399,0.001081415
25219,giantesses,NN,2,"0,1,1",{(giant)}>ess>,100,2,40104,50,43,34080,3,0.000205399,0.001081415
25235,gibingly,RB,2,"0,1,1",{(gibe)}>ly>,100,2,58,86.8829824,2898,3857999,2,4.48E-05,0.026726402
25240,giddier,JJ,2,"0,1,1",{(giddy)}>er>,100,5,321,81.91816982,2274,4569119,2,3.55E-05,0.025027035
25241,giddiest,JJ,2,"0,1,1",{(giddy)}>est>,75,5,321,51.61290323,714,287086,3,0.000261246,0.01158659
25242,giddily,RB,2,"0,1,1",{(giddy)}>ly>,50,5,321,54.02140145,2898,3857999,2,4.48E-05,0.026726402
25248,gigantically,RB,2,"0,1,1",{(gigantic)}>ly>,100,2,1454,62.37487056,2898,3857999,2,4.48E-05,0.026726402
25277,gimmicky,JJ,2,"0,1,1",{(gimmick)}>y>,100,2,2080,31.06639839,2486,3870233,1,4.99E-05,0.029816159
25293,girder,NN,2,"0,1,1",{(gird)}>er>,50,3,347,39.50725913,2274,4569119,2,3.55E-05,0.025027035
25300,girlie,NN,2,"0,1,1",{(girl)}>y>,23.07692308,14,80289,23.54124748,2486,3870233,1,4.99E-05,0.029816159
25318,gladdened,VB|JJ,2,"0,1,1",{(glad)}>en>,40,6,29972,64.03940887,204,655590,2,1.68E-05,0.001699367
25319,gladdening,VB|NN|JJ,2,"0,1,1",{(glad)}>en>,40,6,29972,64.03940887,204,655590,2,1.68E-05,0.001699367
25320,gladdens,VB,2,"0,1,1",{(glad)}>en>,40,6,29972,64.03940887,204,655590,2,1.68E-05,0.001699367
25321,gladder,JJ,2,"0,1,1",{(glad)}>er>,80,6,29972,63.44038715,2274,4569119,2,3.55E-05,0.025027035
25322,gladdest,JJ,2,"0,1,1",{(glad)}>est>,100,6,29972,51.61290323,714,287086,3,0.000261246,0.01158659
25327,gladiators,NN,2,"0,1,1",{(gladiate)}>or>,0,1,726,39.93055556,289,937614,2,9.60E-06,0.001390391
25333,glamorized,VB|JJ,2,"0,1,1",{(glamour)}>ize>,40,6,1118,60.37296037,430,443161,3,0.00014893,0.0101962
25334,glamorizes,VB,2,"0,1,1",{(glamour)}>ize>,40,6,1118,60.37296037,430,443161,3,0.00014893,0.0101962
25335,glamorizing,VB|NN|JJ,2,"0,1,1",{(glamour)}>ize>,40,6,1118,60.37296037,430,443161,3,0.00014893,0.0101962
25338,glancingly,RB,2,"0,1,1",{(glance)}>ly>,100,2,6568,73.86952019,2898,3857999,2,4.48E-05,0.026726402
25342,glassful,NN,2,"0,1,1",{(glass)}>ful>,64.70588235,18,35363,67.25146199,343,429561,3,5.82E-05,0.003862197
25343,glassfuls,NN,2,"0,1,1",{(glass)}>ful>,64.70588235,18,35363,67.25146199,343,429561,3,5.82E-05,0.003862197
25349,GLAZER,NN,2,"0,1,1",{(glaze)}>er>,50,3,1421,37.04355477,2274,4569119,2,3.55E-05,0.025027035
25350,glazier,NN,2,"0,1,1",{(glaze)}>er>,50,3,1421,37.04355477,2274,4569119,2,3.55E-05,0.025027035
25351,glaziers,NN,2,"0,1,1",{(glaze)}>er>,50,3,1421,37.04355477,2274,4569119,2,3.55E-05,0.025027035
25354,gleaner,NN,2,"0,1,1",{(glean)}>er>,100,2,1198,58.6449626,2274,4569119,2,3.55E-05,0.025027035
25355,gleaners,NN,2,"0,1,1",{(glean)}>er>,100,2,1198,58.6449626,2274,4569119,2,3.55E-05,0.025027035
25370,glibber,JJ,2,"0,1,1",{(glib)}>er>,50,5,447,65.37615486,2274,4569119,2,3.55E-05,0.025027035
25371,glibbest,JJ,2,"0,1,1",{(glib)}>est>,100,5,447,69.98597475,714,287086,3,0.000261246,0.01158659
25372,glibness,NN,2,"0,1,1",{(glib)}>ness>,75,5,447,51.36876006,1243,181553,4,0.000583852,0.016375715
25389,glisteningly,RB,2,"0,1,1",{(glisten)}>ly>,100,2,1053,80.98032447,2898,3857999,2,4.48E-05,0.026726402
25398,gloatingly,RB,2,"0,1,1",{(gloat)}>ly>,100,2,703,70.93545047,2898,3857999,2,4.48E-05,0.026726402
25406,fructified,VB|JJ,2,"0,1,1",{(fruit)>ify>},70.58823529,18,18004,84.21052632,153,351545,3,3.98E-05,0.00216283
25407,fructifies,VB,2,"0,1,1",{(fruit)>ify>},70.58823529,18,18004,84.21052632,153,351545,3,3.98E-05,0.00216283
25408,fructify,VB,2,"0,1,1",{(fruit)>ify>},70.58823529,18,18004,84.21052632,153,351545,3,3.98E-05,0.00216283
25409,fructifying,VB|NN|JJ,2,"0,1,1",{(fruit)>ify>},70.58823529,18,18004,84.21052632,153,351545,3,3.98E-05,0.00216283
25410,frugalities,NN,2,"0,1,1",{(frugal)}>ity>,50,3,793,60.27633851,580,1647588,3,1.76E-05,0.004480148
25413,fruiterer,NN,2,"0,1,1",{(fruit)}>er>,94.11764706,18,18004,81.91816982,2274,4569119,2,3.55E-05,0.025027035
25414,fruiterers,NN,2,"0,1,1",{(fruit)}>er>,94.11764706,18,18004,81.91816982,2274,4569119,2,3.55E-05,0.025027035
25421,frumpish,JJ,2,"0,1,1",{(frump)}>ish>,75,5,85,81.2749004,252,161977,3,0.000111127,0.002780782
25424,fryers,NN,2,"0,1,1",{(fry)}>er>,100,2,10122,35.54773427,2274,4569119,2,3.55E-05,0.025027035
25431,fucker,NN,2,"0,1,1",{(fuck)}>er>,100,2,56734,15.17817862,2274,4569119,2,3.55E-05,0.025027035
25432,fuckers,NN,2,"0,1,1",{(fuck)}>er>,100,2,56734,15.17817862,2274,4569119,2,3.55E-05,0.025027035
25451,fuggy,JJ,2,"0,1,1",{(fug)}>y>,33.33333333,4,103,66.0362173,2486,3870233,1,4.99E-05,0.029816159
25462,fulfilment,NN,2,"0,1,1",{(fulfil)}>ment>,100,2,785,49.47735192,288,1423689,4,1.26E-05,0.002780782
25463,fulfilments,NN,2,"0,1,1",{(fulfil)}>ment>,100,2,785,49.47735192,288,1423689,4,1.26E-05,0.002780782
25475,fulmination,NN,2,"0,1,1",{(fulminate)}>ion>,100,2,150,79.91239049,1599,6530204,3,9.03E-06,0.009114784
25476,fulminations,NN,2,"0,1,1",{(fulminate)}>ion>,100,2,150,79.91239049,1599,6530204,3,9.03E-06,0.009114784
25480,fumbler,NN,2,"0,1,1",{(fumble)}>er>,100,2,1123,81.91816982,2274,4569119,2,3.55E-05,0.025027035
25481,fumblers,NN,2,"0,1,1",{(fumble)}>er>,100,2,1123,81.91816982,2274,4569119,2,3.55E-05,0.025027035
25489,functionaries,NN,2,"0,1,1",{(function)}>ory>,66.66666667,7,108132,45.63380282,356,725186,3,2.62E-05,0.00293527
25490,functionary,NN,2,"0,1,1",{(function)}>ory>,66.66666667,7,108132,45.63380282,356,725186,3,2.62E-05,0.00293527
25495,funerary,JJ,2,"0,1,1",{(funer)>ory>},50,3,3584,76.33802817,356,725186,3,2.62E-05,0.00293527
25498,fungoid,JJ,2,"0,1,1",{(fung)>oid>},100,5,3821,100,20,10578,3,9.45E-05,0.000154488
25500,funguses,NN,2,"0,1,1",{(fung)>us>},50,5,3821,34.61538462,27,178733,2,1.68E-05,0.000463464
25510,funnies,NN,2,"0,1,1",{(fun)}>y>,16.66666667,7,115431,0.764587525,2486,3870233,1,4.99E-05,0.029816159
25527,furriers,NN,2,"0,1,1",{(fur)}>er>,50,5,8653,61.98856137,2274,4569119,2,3.55E-05,0.025027035
25531,furtherance,NN,2,"0,1,1",{(further)}>ance>,66.66666667,4,95777,52.79503106,323,977837,4,7.16E-06,0.001081415
25534,furtiveness,NN,2,"0,1,1",{(furtive)}>ness>,100,3,198,53.54267311,1243,181553,4,0.000583852,0.016375715
25544,fusions,NN,2,"0,1,1",{(fuse)}>ion>,4.761904762,22,56151,9.44931164,1599,6530204,3,9.03E-06,0.009114784
25559,futilities,NN,2,"0,1,1",{(futile)}>ity>,100,2,3093,35.57858377,580,1647588,3,1.76E-05,0.004480148
25561,futureless,JJ,2,"0,1,1",{(future)}>less>,100,7,95757,79.29155313,368,158354,4,0.000119984,0.00293527
25564,futurists,NN,2,"0,1,1",{(future)}>ist>,33.33333333,7,95757,31.01952278,462,382916,3,6.27E-05,0.003707709
25565,futurities,NN,2,"0,1,1",{(future)}>ity>,66.66666667,7,95757,69.43005181,580,1647588,3,1.76E-05,0.004480148
25566,futurity,NN,2,"0,1,1",{(future)}>ity>,66.66666667,7,95757,69.43005181,580,1647588,3,1.76E-05,0.004480148
25619,GALATIANS,NN,2,"0,1,1",{(galatia)}>n>,0,1,332,43.62416107,150,714837,1,1.12E-05,0.001235903
25625,gallantly,RB,2,"0,1,1",{(gallant)}>ly>,66.66666667,4,604,42.25060407,2898,3857999,2,4.48E-05,0.026726402
25626,gallantries,NN,2,"0,1,1",{(gallant)}>ory>,33.33333333,4,604,63.09859155,356,725186,3,2.62E-05,0.00293527
25630,Gallic,JJ,2,"0,1,1",{(gall)>ic>},25,5,1737,49.35834156,1014,1472797,2,2.78E-05,0.006334003
25639,GALLONAGE,NN,2,"0,1,1",{(gallon)}>age>,100,2,5628,96.2962963,82,257400,3,1.94E-05,0.000772439
25649,galvanized,JJ|VB,2,"0,1,1",{(galvan)>ize>},0,3,450,31.23543124,430,443161,3,0.00014893,0.0101962
25650,galvanizes,VB,2,"0,1,1",{(galvan)>ize>},0,3,450,31.23543124,430,443161,3,0.00014893,0.0101962
25653,Gambian,NN|JJ,2,"0,1,1",{(gambia)}>n>,100,2,177,83.22147651,150,714837,1,1.12E-05,0.001235903
25654,Gambians,NN,2,"0,1,1",{(gambia)}>n>,100,2,177,83.22147651,150,714837,1,1.12E-05,0.001235903
25664,gamely,RB,2,"0,1,1",{(game)}>ly>,66.66666667,7,332647,44.42526752,2898,3857999,2,4.48E-05,0.026726402
25720,garishly,RB,2,"0,1,1",{(garish)}>ly>,50,3,137,54.02140145,2898,3857999,2,4.48E-05,0.026726402
25743,garrulously,RB,2,"0,1,1",{(garrulous)}>ly>,50,3,22,86.8829824,2898,3857999,2,4.48E-05,0.026726402
25744,garrulousness,NN,2,"0,1,1",{(garrulous)}>ness>,50,3,22,81.80354267,1243,181553,4,0.000583852,0.016375715
